stop_id,name,district,ridership,dispatch_interval,dispatch_half,cai_normalized,lat,lon,pm25,pm10,o3,no2,so2,co,pm25_index,pm10_index,o3_index,no2_index,so2_index,co_index,cai,cai_grade,main_pollutant,priority_v1,priority_v2,pollution_exposure,priority_v4,ridership_log,cai_ridership,pollution_exposure_v2,total_exposure,is_high_traffic,is_high_pollution,is_long_wait
116900265,서울남부교정시설입구(00013),구로구,11499,25.0,12.5,0.6889,37.476796,126.841643,19.2571,33.129,0.0325,0.0181,0.0027,0.3857,60.6,53.1,52.1,30.1,6.7,9.6,60.6,보통,초미세먼지,0.4389268752245658,0.3331125350590708,0.0012450533379035136,0.401712250269479,9.350102314351341,0.6968394,757.5,8.7104925,0,1,1
116900266,동부그린아파트(00039),구로구,2800,17.0,8.5,0.6889,37.49005,126.832306,19.2283,33.3416,0.0326,0.0183,0.0027,0.3873,60.6,53.3,52.2,30.4,6.7,9.7,60.6,보통,초미세먼지,0.3715310083871293,0.2920187348029161,0.00020615545311490478,0.3608372100645552,7.937731775260109,0.16968,515.1,1.44228,0,1,1
116900267,오류동푸르지오아파트.송기산내과의원(00004),구로구,1394,25.0,12.5,0.7037,37.49129846,126.8415591,19.3192,33.4424,0.0326,0.0182,0.0027,0.3854,60.8,53.4,52.2,30.3,6.7,9.6,60.8,보통,초미세먼지,0.44301808765883727,0.33628639074751526,0.00015418116165179604,0.4066217051906048,7.240649694255466,0.0847552,760.0,1.05944,0,1,1
116900268,서울남부교정시설(00012),구로구,24989,25.0,12.5,0.6889,37.47688081,126.8397338,19.2426,33.1208,0.0325,0.0181,0.0027,0.3861,60.6,53.1,52.1,30.2,6.7,9.7,60.6,보통,초미세먼지,0.44005768454790006,0.3348087490440722,0.0027056820472102705,0.4030692214574801,10.126231023828998,1.5143334000000002,757.5,18.9291675,0,1,1
116900269,구로구청후문(00007),구로구,92772,14.0,7.0,0.9852,37.496042,126.888052,20.8303,35.8245,0.0325,0.0152,0.0026,0.3502,64.6,55.8,52.1,25.4,6.5,8.8,64.6,보통,초미세먼지,0.45283841057032975,0.37722057881845755,0.008044545672416187,0.4734060926843957,11.437910928164769,5.993071199999999,452.19999999999993,41.95149839999999,0,1,1
116900272,문성골(00017),구로구,136570,9.5,4.75,0.7704,37.48149236,126.8999955,19.6778,33.5137,0.0324,0.0172,0.0026,0.3733,61.7,53.5,52.0,28.7,6.6,9.3,61.7,보통,초미세먼지,0.34740487235383205,0.2957832344566739,0.006283725135339233,0.36938584682459846,11.824599904897987,8.426369,293.075,40.02525275,0,1,0
116900273,KEB하나은행(00024),구로구,31046,7.0,3.5,0.8222,37.48449299,126.8957737,19.9613,34.0914,0.0324,0.0168,0.0026,0.368,62.4,54.1,52.0,27.9,6.6,9.2,62.4,보통,초미세먼지,0.3350098615402641,0.28557034786595153,0.001123392700683099,0.36701183384831687,10.343257464336283,1.9372703999999998,218.4,6.7804464,0,1,0
116900274,연지타운2단지(00007),구로구,20638,10.0,5.0,0.7037,37.48193475,126.8448667,19.3166,33.2677,0.0325,0.018,0.0027,0.3846,60.8,53.3,52.1,30.1,6.7,9.6,60.8,보통,초미세먼지,0.3196312303288332,0.2637061047525091,0.0009130533182696603,0.33355747639459987,9.934937768809375,1.2547903999999999,304.0,6.273952,0,1,0
116900275,연지타운2단지(00029),구로구,38749,10.0,5.0,0.7037,37.48210554,126.8452305,19.3213,33.2747,0.0325,0.018,0.0027,0.3845,60.8,53.3,52.1,30.1,6.7,9.6,60.8,보통,초미세먼지,0.3211493984277885,0.26598335690094205,0.0017143087038293957,0.3353792781133462,10.564886034781493,2.3559392,304.0,11.779695999999998,0,1,0
116900276,천왕역4번출구(00015),구로구,79245,16.6666666666666,8.33333333333333,0.6963,37.4859414,126.8393715,19.2814,33.3107,0.0326,0.0181,0.0027,0.3858,60.7,53.3,52.1,30.2,6.7,9.6,60.7,보통,초미세먼지,0.3776304256202927,0.30218637917117974,0.00578167131606171,0.36982317741101794,11.280312217279594,4.8101715,505.8333333333332,40.08476249999998,0,1,1
116900277,오류동역2번출구(00001),구로구,71473,17.0,8.5,0.7111,37.493629,126.84379,19.3486,33.5131,0.0326,0.0182,0.0027,0.385,60.9,53.5,52.2,30.3,6.7,9.6,60.9,보통,초미세먼지,0.38469498129945395,0.30732024972695865,0.005432091686813487,0.37663397755934475,11.177089026186728,4.3527057000000005,517.65,36.997998450000004,0,1,1
116900278,미래빌라(00002),구로구,1731,17.0,8.5,0.7037,37.492708,126.84199,19.3266,33.4765,0.0326,0.0182,0.0027,0.3854,60.8,53.5,52.2,30.3,6.7,9.6,60.8,보통,초미세먼지,0.37637967026881736,0.29632876466248526,0.0001301890686923214,0.3666556043225808,7.4570320891223805,0.10524479999999999,516.8,0.8945808,0,1,1
116900279,우림필유아파트(00045),구로구,1337,17.0,8.5,0.7185,37.49424505,126.847189,19.3917,33.561,0.0326,0.0181,0.0027,0.3841,61.0,53.6,52.2,30.2,6.7,9.6,61.0,보통,초미세먼지,0.3812849145295456,0.30072366809061474,0.00010267317418978064,0.3725418974354548,7.198931240688173,0.081557,518.5,0.6932345,0,1,1
116900280,동부에이스(00046),구로구,7060,17.0,8.5,0.7259,37.494906,126.849718,19.4274,33.6038,0.0326,0.0181,0.0027,0.3833,61.1,53.6,52.2,30.2,6.7,9.6,61.1,보통,초미세먼지,0.3842337850805279,0.3036654924356066,0.0005477528222009996,0.3760805420966335,8.862341963516347,0.431366,519.35,3.666611,0,1,1
116900281,개봉역.림괄아파트(00001),구로구,1156768,12.75,6.375,0.7556,37.49388204,126.858684,19.5874,33.7405,0.0326,0.0178,0.0027,0.3793,61.5,53.7,52.2,29.6,6.7,9.5,61.5,보통,초미세먼지,0.4550687932406383,0.4358670787498463,0.0700586151533982,0.482332551888766,13.961141331963939,71.141232,392.0625,453.525354,1,1,1
116900282,개봉푸르지오후문(00006),구로구,237,9.0,4.5,0.7185,37.50017011,126.8491645,19.4169,33.708,0.0327,0.0183,0.0027,0.3845,61.0,53.7,52.3,30.5,6.7,9.6,61.0,보통,초미세먼지,0.31452603954148034,0.26058535560851676,9.63535045742453e-06,0.33243124744977637,5.472270673671475,0.014457,274.5,0.0650565,0,1,0
116900283,개봉푸르지오정문(00007),구로구,3075,9.0,4.5,0.7185,37.50104575,126.8487501,19.4101,33.7248,0.0327,0.0183,0.0027,0.3848,61.0,53.7,52.3,30.5,6.7,9.6,61.0,보통,초미세먼지,0.31476393701068883,0.26094220181232947,0.0001250156230235461,0.33271672441282657,8.031385330625534,0.187575,274.5,0.8440875,0,1,0
116900284,개봉1동사거리(00008),구로구,3074,9.0,4.5,0.7111,37.501416,126.845544,19.3704,33.7076,0.0327,0.0184,0.0027,0.3857,60.9,53.7,52.3,30.7,6.7,9.6,60.9,보통,초미세먼지,0.3122947173824729,0.25871985385148716,0.00012368656580920474,0.3297536608589675,8.031060180240619,0.1872066,274.05,0.8424297000000001,0,1,0
116900285,신도림역.아이파크아파트(00004),구로구,46300,12.0,6.0,0.837,37.510607,126.888462,20.031,33.8205,0.0328,0.0172,0.0026,0.3692,62.6,53.8,52.3,28.6,6.6,9.2,62.6,보통,초미세먼지,0.38289347775242805,0.31693280922123457,0.0029237861619730823,0.3994721733029137,10.742918838113225,2.89838,375.6,17.39028,0,1,0
116900286,동아2차아파트상가(00005),구로구,26431,12.0,6.0,0.8667,37.508611,126.886786,20.2037,34.3483,0.0327,0.0167,0.0026,0.365,63.0,54.3,52.2,27.8,6.6,9.1,63.0,보통,초미세먼지,0.39110448720060487,0.32332339746757394,0.0017281666831384262,0.40932538464072593,10.182330676320705,1.665153,378.0,9.990918,0,1,0
116900287,브라운스톤(00004),구로구,1644,21.0,10.5,0.7333,37.490894,126.853149,19.4718,33.5717,0.0326,0.0179,0.0027,0.3817,61.2,53.6,52.2,29.9,6.7,9.5,61.2,보통,초미세먼지,0.41958225397206217,0.32520671429142656,0.00015917000439833704,0.39849870476647464,7.405495663199472,0.1006128,642.6,1.0564344,0,1,1
116900288,개웅어린이공원(00005),구로구,33213,21.0,10.5,0.7333,37.489956,126.853242,19.4692,33.5531,0.0326,0.0179,0.0027,0.3817,61.2,53.6,52.2,29.8,6.7,9.5,61.2,보통,초미세먼지,0.42222854897045653,0.329176156789018,0.003215640727543776,0.4016742587645479,10.4107267527667,2.0326356,642.6,21.3426738,0,1,1
116900289,거성슈퍼(00006),구로구,2982,21.0,10.5,0.7333,37.489957,126.852691,19.4604,33.5443,0.0326,0.0179,0.0027,0.3819,61.2,53.5,52.2,29.9,6.7,9.5,61.2,보통,초미세먼지,0.41969441282118164,0.32537495256510574,0.00028871347513129017,0.3986332953854179,8.000684784514748,0.1824984,642.6,1.9162332,0,1,1
116900290,대림그린빌라(00007),구로구,4165,21.0,10.5,0.7259,37.48996213,126.851855,19.4474,33.5315,0.0326,0.0179,0.0027,0.3822,61.1,53.5,52.2,29.9,6.7,9.6,61.1,보통,초미세먼지,0.4173244428770893,0.3233014791304488,0.000399176808813618,0.3957893314525073,8.334711621820917,0.2544815,641.5500000000001,2.67205575,0,1,1
116900291,정도주택(00014),구로구,10156,21.0,10.5,0.7259,37.494105,126.851695,19.4566,33.614,0.0326,0.018,0.0027,0.3825,61.1,53.6,52.2,30.0,6.7,9.6,61.1,보통,초미세먼지,0.4178266429257251,0.3240547792034023,0.0009733588644204333,0.39639197151087013,9.2259184019395,0.6205316,641.5500000000001,6.5155818,0,1,1
116900292,신세기아파트(00015),구로구,212,21.0,10.5,0.7333,37.493909,126.853449,19.4852,33.6367,0.0326,0.018,0.0027,0.3818,61.2,53.6,52.2,29.9,6.7,9.5,61.2,보통,초미세먼지,0.41946221550275054,0.325026656587459,2.0525572343337865e-05,0.39835465860330066,5.3612921657094255,0.012974400000000002,642.6,0.13623120000000002,0,1,1
116900293,에덴맨션(00012),구로구,11176,21.0,10.5,0.7259,37.492712,126.851464,19.4504,33.5831,0.0326,0.018,0.0027,0.3825,61.1,53.6,52.2,30.0,6.7,9.6,61.1,보통,초미세먼지,0.4179121451873857,0.3241830325958932,0.0010711164502523397,0.3964945742248628,9.321613374385612,0.6828536,641.5500000000001,7.1699627999999995,0,1,1
116900294,덕의초등학교(00028),구로구,5550,9.0,4.5,0.7407,37.5056425,126.8576518,19.5169,33.8847,0.0328,0.0183,0.0027,0.3832,61.3,53.9,52.3,30.5,6.7,9.6,61.3,보통,초미세먼지,0.32237881314124306,0.2679200715637165,0.00023261644716475756,0.3418545757694917,8.621733370690162,0.340215,275.84999999999997,1.5309675,0,1,0
116900295,한화비즈메트로(00021),구로구,34083,18.0,9.0,0.7852,37.48065,126.893565,19.7698,33.7075,0.0324,0.0171,0.0026,0.3722,61.9,53.7,52.0,28.5,6.6,9.3,61.9,보통,초미세먼지,0.414585427987392,0.32984110494405094,0.0030284549012033948,0.4075025135848705,10.436583344947847,2.1097376999999997,557.1,18.987639299999998,0,1,1
116900296,한국산업기술시험원.디지털탑프라자(00023),구로구,7651,18.0,9.0,0.7852,37.48161251,126.8973623,19.7515,33.6655,0.0324,0.0171,0.0026,0.3722,61.9,53.7,52.0,28.5,6.6,9.3,61.9,보통,초미세먼지,0.41236974584992936,0.32651758173785694,0.0006798318354929781,0.4048436950199153,8.942722330560143,0.4735969,557.1,4.262372099999999,0,1,1
116900297,구로디지털단지우체국(00024),구로구,2283,18.0,9.0,0.7926,37.482986,126.898154,19.8084,33.7809,0.0324,0.017,0.0026,0.3709,62.0,53.8,52.0,28.3,6.6,9.3,62.0,보통,초미세먼지,0.41438890504397313,0.32806483904744116,0.00020477037235983484,0.40726668605276783,7.7336835707759,0.141546,558.0,1.273914,0,1,1
116900298,JNK디지털타워(00027),구로구,31417,18.0,9.0,0.7852,37.48209,126.897473,19.7752,33.7139,0.0324,0.0171,0.0026,0.3717,61.9,53.7,52.0,28.4,6.6,9.3,61.9,보통,초미세먼지,0.4143619485466204,0.3295058857828935,0.002791566693985478,0.4072343382559446,10.355136256059884,1.9447123,557.1,17.5024107,0,1,1
116900299,에이스하이엔드타워2차.G밸리산업박물관(00028),구로구,31553,18.0,9.0,0.7852,37.48081,126.895785,19.7414,33.6457,0.0324,0.0171,0.0026,0.3725,61.9,53.6,52.0,28.6,6.6,9.3,61.9,보통,초미세먼지,0.4143733488481751,0.32952298623522563,0.002803651013633504,0.40724801861781024,10.3594556428174,1.9531307,557.1,17.5781763,0,1,1
116900300,대륭포스트타워8차(00029),구로구,14942,18.0,9.0,0.7852,37.480603,126.894584,19.7515,33.6681,0.0324,0.0171,0.0026,0.3724,61.9,53.7,52.0,28.5,6.6,9.3,61.9,보통,초미세먼지,0.41298091936930886,0.3274343420169263,0.0013276757660352998,0.40557710324317076,9.611998241741393,0.9249097999999999,557.1,8.3241882,0,1,1
116900301,에이스하이엔드타워1차(00030),구로구,17692,18.0,9.0,0.7926,37.481225,126.892915,19.8111,33.7939,0.0324,0.017,0.0026,0.3714,62.0,53.8,52.0,28.4,6.6,9.3,62.0,보통,초미세먼지,0.4156805759752747,0.33000234544439344,0.0015868582688524737,0.4088166911703297,9.780924360113003,1.096904,558.0,9.872136,0,1,1
116900302,이앤씨드림타워7차(00034),구로구,14590,18.0,9.0,0.7852,37.479796,126.886662,19.7728,33.736,0.0324,0.0171,0.0026,0.3727,61.9,53.7,52.0,28.6,6.6,9.3,61.9,보통,초미세먼지,0.41295141270646135,0.32739008202265496,0.0012963987034168801,0.4055416952477537,9.588160179264023,0.903121,557.1,8.128089,0,1,1
116900305,한국건설생활환경시험연구원(00022),구로구,6796,11.0,5.5,0.8148,37.48331446,126.8800924,19.9021,34.0371,0.0325,0.0169,0.0026,0.3704,62.3,54.0,52.0,28.2,6.6,9.3,62.3,보통,초미세먼지,0.36384128471302174,0.30029896410656964,0.0003829514041376072,0.38160954165562616,8.824236617346639,0.4233908,342.65,2.3286493999999998,0,1,0
116900306,항동우남퍼스트빌(00014),구로구,54446,17.6666666666666,8.83333333333333,0.6667,37.476619,126.819012,19.1077,33.0247,0.0325,0.0182,0.0027,0.3891,60.3,53.0,52.1,30.4,6.7,9.7,60.3,보통,초미세먼지,0.37400842105069027,0.29517929824270217,0.00403151266885055,0.36047677192749505,10.90498303042451,3.2830937999999996,532.6499999999997,29.000661899999987,0,1,1
116900307,항동중학교(00029),구로구,23116,17.0,8.5,0.6667,37.482759,126.821535,19.136,33.1372,0.0326,0.0183,0.0027,0.3888,60.3,53.1,52.1,30.4,6.7,9.7,60.3,보통,초미세먼지,0.36582660485020796,0.28790657394197866,0.0016470585671212452,0.35399192582024963,10.048323556581577,1.3938948,512.55,11.8481058,0,1,1
116900308,항동중학교(00018),구로구,1051,17.0,8.5,0.6741,37.483237,126.822022,19.14,33.148,0.0326,0.0183,0.0027,0.3887,60.4,53.1,52.1,30.4,6.7,9.7,60.4,보통,초미세먼지,0.3664461255511671,0.2873543735119359,7.571779451368125e-05,0.35473535066140055,6.9584483932976555,0.0634804,513.4,0.5395834,0,1,1
116900310,항동생활체육관(00024),구로구,12662,17.0,8.5,0.6667,37.4774,126.822707,19.1306,33.0528,0.0325,0.0182,0.0027,0.3887,60.3,53.1,52.1,30.4,6.7,9.7,60.3,보통,초미세먼지,0.36495029049393396,0.28659210240756766,0.0009021913642883374,0.35294034859272083,9.44643963445061,0.7635185999999999,512.55,6.4899081,0,1,1
116900311,오류동삼거리(00012),구로구,617,13.0,6.5,0.7037,37.49567606,126.8404273,19.3131,33.5272,0.0327,0.0183,0.0027,0.3861,60.8,53.5,52.2,30.5,6.7,9.7,60.8,보통,초미세먼지,0.3429529550536312,0.27618869183970607,3.5485999931393284e-05,0.34654354606435744,6.42648845745769,0.0375136,395.2,0.24383839999999998,0,1,1
116900312,항동제일풍경채(00022),구로구,9369,17.0,8.5,0.6593,37.47589344,126.816872,19.0946,33.0049,0.0325,0.0182,0.0027,0.3894,60.2,53.0,52.1,30.4,6.7,9.7,60.2,보통,초미세먼지,0.36220511650749615,0.28395582290939225,0.0006601415867157655,0.3496461398089954,9.145268375232467,0.5640138,511.70000000000005,4.794117300000001,0,1,1
116900313,지타워.G밸리산업박물관(00022),구로구,46350,18.0,9.0,0.7852,37.480562,126.894942,19.7433,33.6505,0.0324,0.0171,0.0026,0.3726,61.9,53.7,52.0,28.6,6.6,9.3,61.9,보통,초미세먼지,0.41561371842248035,0.33138354059668346,0.004118442762397011,0.40873646210697645,10.743998145734295,2.869065,557.1,25.821585,0,1,1
117000001,문성초등학교(00027),금천구,590737,12.7272727272727,6.36363636363636,0.7259,37.4753637,126.8986661,19.4491,33.0087,0.0322,0.0177,0.0027,0.3784,61.1,53.0,51.8,29.4,6.6,9.5,61.1,보통,초미세먼지,0.3975548848462814,0.3556925966296914,0.03431314496826078,0.41342949817917407,13.289127881681603,36.094030700000005,388.8181818181816,229.68928627272717,1,1,1
117000002,문성초등학교(00071),금천구,487412,12.3571428571428,6.17857142857142,0.7185,37.474034,126.89833,19.4118,32.9151,0.0322,0.0178,0.0027,0.3793,61.0,52.9,51.8,29.6,6.6,9.5,61.0,보통,초미세먼지,0.38334003817892864,0.3386277821361179,0.027207644519043474,0.3982223315290001,13.096867091955422,29.732132,376.8928571428566,183.70210128571404,1,1,1
117000003,금천우체국(00008),금천구,1552747,12.4375,6.21875,0.6963,37.468978,126.898028,19.2964,32.5733,0.0319,0.0181,0.0027,0.3826,60.7,52.6,51.6,30.2,6.7,9.6,60.7,보통,초미세먼지,0.46590477551704873,0.4663166540163138,0.08454084258040763,0.4968982306204585,14.255536822383366,94.25174290000001,377.47812500000003,586.128026159375,1,1,1
117000004,금천우체국(00072),금천구,792220,12.2666666666666,6.13333333333333,0.7037,37.470136,126.898003,19.3181,32.6479,0.032,0.018,0.0027,0.3819,60.8,52.6,51.6,30.1,6.7,9.5,60.8,보통,초미세먼지,0.4031985565280925,0.37205709405139803,0.04299331148468022,0.42250493450037774,13.58259567227607,48.166976,372.90666666666647,295.4241194666665,1,1,1
117000005,말미고개.금천소방서(00007),금천구,772587,12.3076923076923,6.15384615384615,0.6889,37.463604,126.897555,19.2454,32.2822,0.0316,0.0185,0.0027,0.3853,60.6,52.3,51.3,30.8,6.7,9.6,60.6,보통,초미세먼지,0.39695641437956236,0.3653491514838734,0.041182423543809916,0.41480923571701334,13.557501197123724,46.818772200000005,372.9230769230767,288.11552123076905,1,1,1
117000006,말미고개.금천소방서(00073),금천구,299928,12.3076923076923,6.15384615384615,0.6889,37.464832,126.897496,19.2525,32.3473,0.0317,0.0184,0.0027,0.3847,60.6,52.3,51.4,30.6,6.7,9.6,60.6,보통,초미세먼지,0.3573354207577795,0.3059176610511993,0.015987535292009598,0.36726404337087404,12.611301058961697,18.1756368,372.9230769230767,111.85007261538455,1,1,1
117000007,금천구청.금천경찰서(00006),금천구,1055212,12.3076923076923,6.15384615384615,0.6889,37.45920883,126.8988722,19.2451,32.0549,0.0312,0.0188,0.0027,0.3872,60.6,52.1,51.0,31.3,6.7,9.7,60.6,보통,초미세먼지,0.420647666048009,0.40088602898654346,0.05624762973297602,0.4432387377191494,13.8692532002487,63.9458472,372.9230769230767,393.5129058461536,1,1,1
117000008,금천구청.금천경찰서(00074),금천구,269250,12.3076923076923,6.15384615384615,0.6889,37.457841,126.8993,19.2546,31.9934,0.0311,0.0189,0.0027,0.3877,60.6,52.0,50.9,31.5,6.8,9.7,60.6,보통,초미세먼지,0.3547638144997182,0.30206025166410716,0.014352257466370541,0.36417811586120036,12.503399309032165,16.31655,372.9230769230767,100.40953846153839,1,1,1
117000009,시흥사거리(00004),금천구,1127051,11.1818181818181,5.59090909090909,0.7037,37.45218243,126.901652,19.3274,31.7854,0.0305,0.0193,0.0027,0.3892,60.8,51.8,50.4,32.2,6.8,9.7,60.8,보통,초미세먼지,0.42222561108971485,0.4087340395301951,0.05575509061630535,0.45076164239856686,13.935115932152696,68.52470079999999,339.9272727272727,383.11537265454535,1,1,0
117000010,시흥사거리(00082),금천구,520857,10.6,5.3,0.7037,37.453086,126.901123,19.3133,31.8135,0.0306,0.0192,0.0027,0.389,60.8,51.8,50.5,32.1,6.8,9.7,60.8,보통,초미세먼지,0.3665624615303857,0.32960295155483765,0.024426030861789873,0.38687495383646275,13.163232730803134,31.668105599999997,322.23999999999995,167.84095967999997,1,1,0
117000011,박미삼거리.국립전통예술중고(00022),금천구,586560,10.125,5.0625,0.7185,37.44784322,126.9032727,19.3889,31.696,0.0302,0.0195,0.0027,0.3898,61.0,51.7,50.2,32.5,6.8,9.7,61.0,보통,초미세먼지,0.37305000283913153,0.33993380055499356,0.026827742868545564,0.39703500340695785,13.282031948487452,35.78016,308.8125,181.13706,1,1,0
117000012,박미삼거리.국립전통예술중고(00083),금천구,318942,10.125,5.0625,0.7111,37.449067,126.902663,19.3733,31.7157,0.0303,0.0195,0.0027,0.3897,60.9,51.7,50.2,32.4,6.8,9.7,60.9,보통,초미세먼지,0.3481475883493333,0.3040616603017777,0.014437197708639979,0.3671521060192,12.672767682415623,19.4235678,308.30625,98.3318119875,1,1,0
117000013,시흥유통센터(00021),금천구,440622,10.125,5.0625,0.7185,37.44019,126.903622,19.404,31.6779,0.0301,0.0196,0.0027,0.39,61.0,51.7,50.1,32.6,6.8,9.7,61.0,보통,초미세먼지,0.36081664101342686,0.32158375781643667,0.020152914822395465,0.38235496921611234,12.995944913531277,26.877942,308.8125,136.069581375,1,1,0
117000014,시흥유통센터(00017),금천구,255671,10.2857142857142,5.14285714285714,0.7185,37.440958,126.903369,19.4081,31.6744,0.0301,0.0196,0.0027,0.39,61.0,51.7,50.1,32.6,6.9,9.7,61.0,보통,초미세먼지,0.346652271044985,0.29913184572091667,0.011879347495118436,0.36455415382541057,12.451650651959143,15.595931,313.7142857142855,80.20764514285709,1,1,0
117000016,디지털3단지.롯데이노베이트(00003),금천구,90800,12.0,6.0,0.8148,37.48486747,126.8767176,19.9063,34.0711,0.0325,0.017,0.0026,0.3705,62.3,54.1,52.1,28.3,6.6,9.3,62.3,보통,초미세먼지,0.3792163160743292,0.3158615111485309,0.005581677055331167,0.39505957928919516,11.416425577744599,5.65684,373.79999999999995,33.94104,0,1,0
117000017,에이스하이엔드타워5차(00008),금천구,100780,12.25,6.125,0.8296,37.485702,126.879317,20.0043,34.2436,0.0325,0.0168,0.0026,0.3683,62.5,54.2,52.1,27.9,6.6,9.2,62.5,보통,초미세먼지,0.3870745019649268,0.32281082702146424,0.006439221895516033,0.4032394023579122,11.520705124789052,6.29875,382.8125,38.57984375,0,1,1
117000018,디지털3단지.영창실업(00004),금천구,59645,11.0,5.5,0.8074,37.483259,126.879078,19.8827,34.0057,0.0325,0.017,0.0026,0.3708,62.2,54.0,52.0,28.3,6.6,9.3,62.2,보통,초미세먼지,0.3658022557992772,0.3047219022174342,0.003330413449725571,0.3839627069591326,10.9961823674402,3.709919,342.1,20.4045545,0,1,0
117000019,디지털3단지운동장(00004),금천구,75063,13.3333333333333,6.66666666666666,0.7926,37.48216273,126.877893,19.8149,33.8789,0.0324,0.0171,0.0026,0.3723,62.0,53.9,52.0,28.5,6.6,9.3,62.0,보통,초미세먼지,0.38160085400180527,0.3138827624841894,0.0049871606432232655,0.39125435813549975,11.226096361969885,4.653906,413.3333333333329,31.026039999999966,0,1,1
117000020,가산디지털단지역(00005),금천구,138645,11.0,5.5,0.7926,37.481293,126.881042,19.8178,33.861,0.0324,0.0171,0.0026,0.3721,62.0,53.9,52.0,28.5,6.6,9.3,62.0,보통,초미세먼지,0.36748621818569593,0.3102108087600253,0.007599510172631584,0.38598346182283516,11.839679201006417,8.59599,341.0,47.277945,0,1,0
117000021,가산디지털단지역(00006),금천구,503277,12.0,6.0,0.7926,37.48080391,126.8814808,19.7992,33.8201,0.0324,0.0171,0.0026,0.3724,62.0,53.8,52.0,28.5,6.6,9.3,62.0,보통,초미세먼지,0.40638510119923826,0.36105913328033873,0.030093800172328978,0.42766212143908594,13.128897980305002,31.203174,372.0,187.219044,1,1,0
117000022,디지털3단지.월드벤처센터(00006),금천구,153294,10.3333333333333,5.16666666666666,0.7704,37.478902,126.879443,19.6989,33.6276,0.0324,0.0173,0.0027,0.3747,61.7,53.6,52.0,28.8,6.6,9.4,61.7,보통,초미세먼지,0.35575121858652264,0.3020527538057099,0.007671916384450985,0.3752347956371606,11.940119448541958,9.458239800000001,318.7833333333329,48.867572299999935,0,1,0
117000023,디지털3단지.(주)로옴코리아(00005),금천구,124706,12.0,6.0,0.7778,37.479611,126.88022,19.7347,33.6964,0.0324,0.0172,0.0027,0.3739,61.8,53.7,52.0,28.7,6.6,9.3,61.8,보통,초미세먼지,0.3697128328304766,0.3090136936901594,0.007317501499852174,0.383655399396572,11.733722264815968,7.7068308,370.79999999999995,46.2409848,0,1,0
117000024,디지털3단지사거리(00064),금천구,74408,10.0,5.0,0.763,37.47667143,126.8805771,19.6206,33.4504,0.0323,0.0174,0.0027,0.3763,61.6,53.5,51.9,29.1,6.6,9.4,61.6,보통,초미세먼지,0.34389162715004556,0.28824484813247564,0.0035691251929237935,0.36266995258005463,11.217332181247112,4.5835327999999995,308.0,22.917664,0,1,0
117000025,디지털3단지사거리(00056),금천구,193403,9.5,4.75,0.7556,37.47584499,126.8804495,19.5904,33.3847,0.0323,0.0175,0.0027,0.377,61.5,53.4,51.9,29.2,6.6,9.4,61.5,보통,초미세먼지,0.34723066941257463,0.29848489300775083,0.00872754123130019,0.3691768032950896,12.172536544310718,11.8942845,292.125,56.497851375,1,1,0
117000026,디지털3단지사거리(00016),금천구,736899,9.85714285714285,4.92857142857142,0.7556,37.4757765,126.8813406,19.5909,33.3789,0.0323,0.0175,0.0027,0.3769,61.5,53.4,51.9,29.2,6.6,9.4,61.5,보통,초미세먼지,0.39576581793138016,0.3686090443573878,0.03450357656319774,0.42563326723194206,13.51020747675509,45.3192885,303.1071428571423,223.3593504642853,1,1,0
117000027,금천패션아울렛사거리.마리오(00055),금천구,437525,9.8,4.9,0.7704,37.478263,126.888333,19.6932,33.5613,0.0323,0.0173,0.0026,0.3742,61.7,53.6,51.9,28.8,6.6,9.4,61.7,보통,초미세먼지,0.3751326499597671,0.3351249008655764,0.020766686858426274,0.40115917995172046,12.988891411585428,26.9952925,302.33000000000004,132.27693325,1,1,0
117000028,금천패션아울렛사거리.W몰(00004),금천구,519551,11.0,5.5,0.7704,37.47766169,126.8878763,19.6671,33.5074,0.0323,0.0173,0.0027,0.3748,61.7,53.5,51.9,28.9,6.6,9.4,61.7,보통,초미세먼지,0.39200854066071705,0.3514387369170015,0.027679557008125372,0.41541024879286054,13.160722180758516,32.056296700000004,339.35,176.30963185000002,1,1,0
117000030,디지털단지오거리(00005),금천구,159073,13.6,6.8,0.7704,37.47821042,126.8907158,19.6757,33.516,0.0323,0.0173,0.0026,0.3744,61.7,53.5,51.9,28.8,6.6,9.4,61.7,보통,초미세먼지,0.38345786979907476,0.319112730624538,0.010477885422144744,0.3921494437588897,11.977124781738313,9.8148041,419.56,66.74066787999999,0,1,1
117000031,디지털단지오거리(00015),금천구,142289,14.6666666666666,7.33333333333333,0.7704,37.47829,126.890965,19.6774,33.519,0.0323,0.0173,0.0026,0.3743,61.7,53.5,51.9,28.8,6.6,9.4,61.7,보통,초미세먼지,0.3909398273549138,0.3223356669582965,0.010107436323874905,0.39579445949256326,11.865622507539737,8.779231300000001,452.4666666666665,64.38102953333332,0,1,1
117000032,디지털단지오거리(00010),금천구,576706,11.0,5.5,0.7704,37.4785564,126.893435,19.6634,33.4841,0.0323,0.0173,0.0026,0.3744,61.7,53.5,51.9,28.8,6.6,9.4,61.7,보통,초미세먼지,0.3967996012148438,0.3586253277481916,0.0307245421603037,0.4211595214578126,13.265089617556542,35.5827602,339.35,195.70518110000003,1,1,0
