NODE_ID,정류소명,자치구,노선목록,버스수,승차총승객수,avg_caralc,평균배차간격
112000410,아현역1번출구,서대문구,서대문05,1,63482.0,36.0,18.0
112000411,홍제역1번출구,서대문구,"서대문07, 서대문08, 서대문12, 서대문13",4,706772.0,77.25,38.625
112000412,유진상가.인왕시장,서대문구,"서대문07, 서대문08, 서대문11, 서대문12, 서대문13",5,235337.0,74.6,37.3
112000413,홍제역3번출구,서대문구,"서대문01, 서대문09대, 서대문09소, 서대문10, 서대문13, 서대문14",6,1350521.0,60.166666666666664,30.083333333333332
112000414,가재울초등학교,서대문구,"7726, 7739",2,31927.0,66.0,33.0
112000415,가재울초등학교,서대문구,7739,1,40404.0,48.0,24.0
112000416,홍제삼거리.인왕산한신휴플러스,서대문구,"6005, 701, 7019, 7021, 7025, 702A, 702B, 703, 704, 705, 706, 707, 708, 709, 720, 741, 752, N37, 서대문11",19,576220.0,58.10526315789474,29.05263157894737
112000417,산골고개.e편한세상서대문,서대문구,7720,1,88069.0,48.0,24.0
112000421,연흥교회,서대문구,"7726, 7739",2,14402.0,66.0,33.0
112000422,DMC래미안e-편한세상3단지,서대문구,"7025, 7713, 7716, 7738, 7739",5,81353.0,40.0,20.0
112000424,홍제역4번출구,서대문구,"7713, 7738",2,627258.0,60.0,30.0
112000425,남가좌동새마을금고,서대문구,"7611, 마포06",2,21149.0,48.0,24.0
112000426,DMC래미안e-편한세상3단지,서대문구,"7025, 7713, 7715, 7716, 7738, 7739",6,52272.0,40.0,20.0
112000427,국립대한민국임시정부기념관,서대문구,7737,1,169.0,44.0,22.0
112000428,독립문파크빌.한성과학고,서대문구,7737,1,59120.0,44.0,22.0
112000429,충정로역,서대문구,"160, 171, 172, 260, 270, 271, 273, 600, 6002, 602, 700, 7011, 721, 742, N26, N51, N62, N73, N75, 새벽A160, 심야A21",21,536925.0,65.52380952380952,32.76190476190476
112000430,충정로역,서대문구,"160, 171, 260, 270, 271, 273, 600, 6002, 602, 603, 721, 742, N26, N51, N62, N73, N75, 새벽A160, 심야A21",19,612797.0,66.94736842105263,33.473684210526315
112000431,두산아파트,서대문구,7018,1,29767.0,40.0,20.0
112000432,DMC파크뷰자이,서대문구,"721, 742, 761, 7611, 7613, N75, 마포06",7,159793.0,57.142857142857146,28.571428571428573
112000433,신촌아트레온,서대문구,"171, 172, 173, 674, 700",5,108061.0,50.4,25.2
112000437,아현가구단지,서대문구,"472, 서대문06",2,30302.0,49.5,24.75
112000438,독립문(가상),서대문구,"470, 601, 7024, 750A, 750B, 7737",6,8436.0,43.333333333333336,21.666666666666668
112000439,DMC쌍용.래미안루센티아,서대문구,"7611, 7713, N75",3,58021.0,73.33333333333333,36.666666666666664
112900001,명진아트빌라,서대문구,서대문09소,1,14833.0,68.0,34.0
112900002,삼성빌라,서대문구,서대문01,1,73364.0,104.0,52.0
112900003,뜨란채아파트101동,서대문구,서대문02소,1,15339.0,160.0,80.0
112900004,궁동근린공원입구,서대문구,서대문04,1,4706.0,120.0,60.0
112900005,두산아파트,서대문구,서대문06,1,30500.0,136.0,68.0
112900007,풍진베이스타운.안산자락길입구,서대문구,서대문09소,1,9454.0,68.0,34.0
112900008,팔각정,서대문구,서대문10,1,51.0,64.0,32.0
112900009,사천교,서대문구,마포06,1,39586.0,40.0,20.0
112900010,극동아파트119동,서대문구,서대문02대,1,74892.0,40.0,20.0
112900011,종근당후문,서대문구,서대문06,1,33013.0,68.0,34.0
112900012,버드나무가게,서대문구,서대문07,1,228.0,100.0,50.0
112900013,서대문문화체육회관,서대문구,서대문10,1,1463.0,64.0,32.0
112900014,이진아기념도서관,서대문구,서대문02대,1,1377.0,40.0,20.0
112900015,하나은행연희동지점,서대문구,서대문03,1,82159.0,28.0,14.0
112900016,금강빌라.인왕중학교,서대문구,서대문07,1,1242.0,100.0,50.0
112900017,서대문내품애센터,서대문구,서대문10,1,10979.0,64.0,32.0
112900018,삼성그린빌,서대문구,서대문14,1,46928.0,40.0,20.0
112900019,3호선독립문역,서대문구,서대문02대,1,10292.0,40.0,20.0
112900020,연희브라운스톤,서대문구,"서대문03, 서대문04",2,99205.0,44.0,22.0
112900021,오동나무,서대문구,서대문07,1,569.0,100.0,50.0
112900022,홍은2동주민센터,서대문구,서대문10,1,4354.0,64.0,32.0
112900023,동원빌라,서대문구,서대문14,1,2947.0,40.0,20.0
112900024,동성교회,서대문구,서대문07,1,2381.0,100.0,50.0
112900025,동신병원사거리,서대문구,서대문10,1,22021.0,64.0,32.0
112900026,싸이버아파트,서대문구,서대문14,1,730.0,40.0,20.0
112900027,미성아파트,서대문구,서대문01,1,3049.0,52.0,26.0
112900028,문화공원입구,서대문구,서대문07,1,6215.0,100.0,50.0
112900029,명진아트빌라,서대문구,서대문09소,1,2724.0,68.0,34.0
112900030,정원여중입구,서대문구,서대문14,1,28867.0,40.0,20.0
112900031,홍은중학교,서대문구,서대문01,1,983.0,52.0,26.0
112900032,영천시장입구,서대문구,서대문02대,1,32098.0,40.0,20.0
112900034,고은초교삼거리,서대문구,서대문09소,1,213.0,68.0,34.0
112900035,차고앞,서대문구,서대문01,1,1155.0,52.0,26.0
112900036,동명여중,서대문구,서대문02대,1,7275.0,40.0,20.0
112900037,서대문역7번출구,서대문구,서대문06,1,26827.0,68.0,34.0
112900038,벽산아파트정문,서대문구,서대문12,1,81984.0,40.0,20.0
112900039,삼거리,서대문구,서대문01,1,2140.0,52.0,26.0
112900040,경기대후문,서대문구,"서대문02대, 서대문02소",2,1698.0,60.0,30.0
112900041,CGV신촌아트레온,서대문구,"서대문03, 서대문04, 서대문05",3,182203.0,41.333333333333336,20.666666666666668
112900042,간호대입구올해피장애인복지센터,서대문구,서대문08,1,20580.0,68.0,34.0
112900043,홍은성당,서대문구,서대문12,1,7255.0,40.0,20.0
112900044,모래내시장,서대문구,마포06,1,84108.0,40.0,20.0
112900045,스위스그랜드호텔.현대아파트,서대문구,서대문01,1,97833.0,52.0,26.0
112900046,광산사우나,서대문구,서대문02대,1,31618.0,40.0,20.0
112900047,인창중고,서대문구,서대문02소,1,3111.0,80.0,40.0
112900049,벽산아파트후문,서대문구,서대문12,1,46967.0,40.0,20.0
112900050,사천교,서대문구,마포06,1,8725.0,40.0,20.0
112900051,문화촌현대아파트입구,서대문구,"서대문07, 서대문08, 서대문11, 서대문13",4,48212.0,83.25,41.625
112900052,홍은유원아파트,서대문구,서대문12,1,39419.0,40.0,20.0
112900053,인창중고,서대문구,서대문02대,1,59158.0,80.0,40.0
112900054,서대문전철역,서대문구,서대문02소,1,62404.0,80.0,40.0
112900056,웨딩타운,서대문구,서대문05,1,28907.0,36.0,18.0
112900057,팔각정,서대문구,서대문12,1,6506.0,40.0,20.0
112900059,경기대사회교육원,서대문구,서대문02대,1,26979.0,80.0,40.0
112900060,풍림1차아파트,서대문구,서대문12,1,3387.0,40.0,20.0
112900061,광염교회,서대문구,서대문02대,1,11470.0,80.0,40.0
112900062,나이스신용정보.(구)한국예술원,서대문구,서대문02대,1,19155.0,80.0,40.0
112900063,영천시장입구,서대문구,서대문02소,1,32399.0,80.0,40.0
112900064,사러가쇼핑,서대문구,서대문04,1,27185.0,60.0,30.0
112900065,사러가쇼핑,서대문구,서대문04,1,4359.0,60.0,30.0
112900066,홍은초등학교.간호대입구,서대문구,"서대문11, 서대문13",2,46337.0,82.5,41.25
112900067,산골고개,서대문구,서대문12,1,82170.0,40.0,20.0
112900069,충정로역7번출구,서대문구,"472, 서대문02대",2,353104.0,55.5,27.75
112900071,문화공원입구,서대문구,서대문07,1,6292.0,100.0,50.0
112900072,인왕초등학교,서대문구,"서대문07, 서대문08, 서대문12",3,111255.0,69.33333333333333,34.666666666666664
112900073,간호대정문,서대문구,"서대문11, 서대문13",2,66190.0,82.5,41.25
112900074,스위스그랜드호텔앞,서대문구,서대문01,1,20736.0,52.0,26.0
112900075,충정로역8번출구,서대문구,서대문02대,1,304244.0,80.0,40.0
112900076,현대그린마트,서대문구,서대문02소,1,13537.0,80.0,40.0
112900078,한성고교,서대문구,"서대문05, 서대문06",2,39536.0,52.0,26.0
112900079,중앙여고,서대문구,서대문06,1,23627.0,68.0,34.0
112900080,동성교회,서대문구,서대문07,1,16487.0,100.0,50.0
112900081,홍제역해링턴플레이스,서대문구,"서대문07, 서대문08, 서대문12",3,15658.0,69.33333333333333,34.666666666666664
112900082,호박골다리,서대문구,"서대문11, 서대문13",2,71449.0,82.5,41.25
112900083,정원여중입구,서대문구,서대문14,1,19248.0,40.0,20.0
112900084,삼거리,서대문구,서대문01,1,33019.0,52.0,26.0
112900086,오동나무앞,서대문구,서대문07,1,17741.0,100.0,50.0
112900087,문화촌현대아파트,서대문구,"서대문07, 서대문08, 서대문12",3,138777.0,69.33333333333333,34.666666666666664
112900088,서대문내품애센터,서대문구,서대문10,1,28181.0,64.0,32.0
112900089,포방시장,서대문구,"서대문11, 서대문13",2,139004.0,82.5,41.25
112900090,싸이버아파트,서대문구,서대문14,1,9847.0,40.0,20.0
112900091,차고앞,서대문구,서대문01,1,45412.0,52.0,26.0
112900092,미동초교,서대문구,서대문02대,1,23481.0,80.0,40.0
112900093,중앙여고,서대문구,서대문05,1,221185.0,36.0,18.0
112900095,금강빌라.인왕중학교,서대문구,서대문07,1,12249.0,100.0,50.0
112900096,홍은사회복지관별관,서대문구,"서대문07, 서대문08, 서대문11, 서대문13",4,93272.0,83.25,41.625
112900097,성원아파트,서대문구,"서대문09대, 서대문09소, 서대문10, 서대문14",4,12682.0,52.0,26.0
112900098,서대문문화체육회관,서대문구,서대문10,1,42721.0,64.0,32.0
112900099,포방공영주차장,서대문구,"서대문11, 서대문13",2,184752.0,82.5,41.25
112900100,동원빌라,서대문구,서대문14,1,11120.0,40.0,20.0
112900101,홍은중학교,서대문구,서대문01,1,55354.0,52.0,26.0
112900102,경기대후문,서대문구,서대문02대,1,16184.0,40.0,20.0
112900103,새마을금고,서대문구,서대문05,1,37698.0,36.0,18.0
112900104,신촌푸르지오1단지후문.힐스테이트신촌,서대문구,서대문06,1,99231.0,68.0,34.0
112900105,버드나무가게,서대문구,서대문07,1,2796.0,100.0,50.0
112900106,문화촌주유소,서대문구,"서대문08, 서대문11, 서대문13",3,79577.0,77.66666666666667,38.833333333333336
112900107,고은초교삼거리,서대문구,서대문09소,1,642.0,68.0,34.0
112900108,팔각정,서대문구,서대문10,1,2277.0,64.0,32.0
112900109,삼성그린빌,서대문구,서대문14,1,21559.0,40.0,20.0
112900110,미성아파트,서대문구,서대문01,1,267602.0,52.0,26.0
112900111,추계초등학교,서대문구,서대문05,1,133138.0,36.0,18.0
112900112,초원약국,서대문구,서대문06,1,40581.0,68.0,34.0
112900113,홍은동국민주택,서대문구,서대문13,1,6.0,101.0,50.5
112900114,홍은초등학교,서대문구,서대문08,1,37745.0,68.0,34.0
112900115,풍림.극동아파트,서대문구,"서대문11, 서대문13",2,230216.0,82.5,41.25
112900116,홍은동국민주택,서대문구,"서대문11, 서대문13",2,18939.0,82.5,41.25
112900118,민속식당,서대문구,서대문04,1,3994.0,60.0,30.0
112900119,이진아기념도서관,서대문구,서대문02대,1,41973.0,40.0,20.0
112900120,유진상가,서대문구,"서대문08, 서대문11, 서대문13",3,127851.0,77.66666666666667,38.833333333333336
112900121,아현전철역,서대문구,서대문06,1,33877.0,68.0,34.0
112900122,서연중학교,서대문구,서대문04,1,1749.0,60.0,30.0
112900123,3호선독립문역,서대문구,서대문02대,1,37281.0,40.0,20.0
112900124,평화교회,서대문구,서대문04,1,909.0,60.0,30.0
112900125,신촌아트레온,서대문구,마포10,1,7951.0,32.0,16.0
112900126,북아현동주민센터,서대문구,"서대문05, 서대문06",2,25362.0,52.0,26.0
112900127,삼호아파트.천연동주민센터,서대문구,서대문02대,1,55469.0,40.0,20.0
112900128,홍은초등학교.간호대입구,서대문구,"서대문11, 서대문13",2,51625.0,82.5,41.25
112900129,홍제폭포.동신병원,서대문구,서대문03,1,473.0,28.0,14.0
112900130,영천시장입구,서대문구,서대문02대,1,40029.0,40.0,20.0
112900131,간호대정문,서대문구,"서대문11, 서대문13",2,7520.0,82.5,41.25
112900132,중앙여고,서대문구,서대문06,1,17716.0,68.0,34.0
112900133,중앙여고,서대문구,서대문05,1,5403.0,36.0,18.0
112900134,홍은2동어린이집앞,서대문구,서대문03,1,282.0,28.0,14.0
112900135,감리신학대학교,서대문구,서대문02대,1,12128.0,40.0,20.0
112900137,추계초등학교,서대문구,서대문05,1,17558.0,36.0,18.0
112900138,두산아파트,서대문구,서대문03,1,706.0,28.0,14.0
112900139,포방시장,서대문구,"서대문11, 서대문13",2,29527.0,82.5,41.25
112900141,홍은2동주민센터,서대문구,서대문03,1,129003.0,28.0,14.0
112900142,광산사우나,서대문구,서대문02대,1,11315.0,40.0,20.0
112900143,포방공영주차장,서대문구,"서대문11, 서대문13",2,6019.0,82.5,41.25
112900144,힐스테이트신촌.신촌푸르지오1단지후문,서대문구,서대문06,1,1438.0,68.0,34.0
112900145,호박골다리,서대문구,"서대문11, 서대문13",2,7891.0,82.5,41.25
112900146,초원약국,서대문구,서대문06,1,1122.0,68.0,34.0
112900147,풍림.극동아파트,서대문구,"서대문11, 서대문13",2,992.0,82.5,41.25
112900148,홍제2동주민센터,서대문구,서대문13,1,10042.0,101.0,50.5
112900149,삼호아파트.천연동주민센터,서대문구,"서대문02대, 서대문02소",2,6634.0,60.0,30.0
112900151,인왕산현대아파트입구,서대문구,서대문13,1,4044.0,101.0,50.5
112900152,북아현로입구,서대문구,"서대문05, 서대문06",2,762862.0,52.0,26.0
112900153,유진상가,서대문구,"서대문01, 서대문09대, 서대문09소, 서대문10, 서대문13, 서대문14",6,325558.0,60.166666666666664,30.083333333333332
112900154,인왕산현대아파트101동,서대문구,서대문13,1,189.0,101.0,50.5
112900155,홍은2동주민센터,서대문구,서대문10,1,25184.0,64.0,32.0
112900156,뜨란채아파트101동,서대문구,서대문02대,1,102667.0,40.0,20.0
112900157,뜨란채아파트101동,서대문구,서대문02대,1,41449.0,40.0,20.0
112900158,옥천교앞,서대문구,서대문08,1,11027.0,68.0,34.0
112900159,창덕에버빌,서대문구,마포06,1,33012.0,40.0,20.0
112900160,영천동,서대문구,"서대문02대, 서대문02소",2,12420.0,60.0,30.0
112900161,영천동,서대문구,서대문02대,1,27865.0,40.0,20.0
112900162,미동초등학교,서대문구,서대문02소,1,6855.0,80.0,40.0
112900163,서대문사거리,서대문구,서대문02소,1,19452.0,80.0,40.0
112900164,종근당,서대문구,서대문06,1,3626.0,68.0,34.0
112900165,인창중고,서대문구,서대문02대,1,20505.0,40.0,20.0
112900166,미동초등학교,서대문구,서대문06,1,2165.0,68.0,34.0
112900167,인창중고,서대문구,서대문02대,1,2881.0,40.0,20.0
112900168,산경아파트,서대문구,서대문02소,1,819.0,80.0,40.0
112900169,천연동마을금고,서대문구,서대문02소,1,3073.0,80.0,40.0
112900170,뜨란채아파트.노인복지관,서대문구,서대문02소,1,32315.0,80.0,40.0
112900172,육교앞,서대문구,서대문02소,1,13070.0,80.0,40.0
112900173,서대문성당,서대문구,서대문02대,1,29923.0,40.0,20.0
112900174,극동아파트입구,서대문구,서대문02대,1,43964.0,40.0,20.0
112900175,서대문센트레빌,서대문구,서대문02대,1,21412.0,40.0,20.0
112900176,독립문,서대문구,서대문02소,1,14607.0,80.0,40.0
112900177,경남아파트.북아현119안전센터,서대문구,"서대문05, 서대문06",2,50742.0,52.0,26.0
112900178,북아현로입구,서대문구,"서대문05, 서대문06",2,78089.0,52.0,26.0
112900179,경남아파트.북아현119안전센터,서대문구,"서대문05, 서대문06",2,6623.0,52.0,26.0
112900180,북아현삼거리,서대문구,서대문05,1,430562.0,72.0,36.0
112900181,금화장오거리,서대문구,서대문02대,1,98567.0,40.0,20.0
112900182,금화장오거리,서대문구,"서대문02대, 서대문02소",2,13545.0,60.0,30.0
112900183,이대농협,서대문구,서대문05,1,12493.0,36.0,18.0
112900184,신촌자이엘라,서대문구,"서대문03, 서대문04",2,128945.0,44.0,22.0
112900185,이대입구,서대문구,마포10,1,16989.0,32.0,16.0
112900186,신촌기차역,서대문구,"서대문03, 서대문04, 서대문05",3,289201.0,41.333333333333336,20.666666666666668
112900187,이대전철역,서대문구,서대문05,1,13708.0,36.0,18.0
112900188,연대앞.세브란스병원,서대문구,"서대문03, 서대문04",2,223790.0,44.0,22.0
112900189,궁동근린공원회관,서대문구,서대문04,1,4505.0,60.0,30.0
112900190,서대문지역자활센터,서대문구,서대문04,1,3780.0,60.0,30.0
112900193,연희브라운스톤,서대문구,"서대문03, 서대문04",2,220709.0,44.0,22.0
112900194,행복하우스,서대문구,서대문04,1,8222.0,60.0,30.0
112900196,연희성당,서대문구,"서대문03, 서대문04",2,80321.0,44.0,22.0
112900197,국민은행,서대문구,서대문03,1,34636.0,28.0,14.0
112900199,가산빌라,서대문구,"서대문09대, 서대문09소",2,74921.0,52.0,26.0
112900200,스위스그랜드호텔,서대문구,"서대문09대, 서대문09소",2,97664.0,52.0,26.0
112900201,남양아파트,서대문구,"서대문09대, 서대문09소",2,34325.0,52.0,26.0
112900202,송죽원,서대문구,"서대문09대, 서대문09소, 서대문10, 서대문14",4,75651.0,52.0,26.0
112900203,평화슈퍼,서대문구,"서대문09대, 서대문09소",2,50665.0,52.0,26.0
112900204,홍제우체국,서대문구,"서대문01, 서대문09대, 서대문09소, 서대문10, 서대문13, 서대문14",6,166575.0,60.166666666666664,30.083333333333332
112900205,개미마을,서대문구,서대문07,1,3966.0,100.0,50.0
112900206,개미마을,서대문구,서대문07,1,2374.0,100.0,50.0
112900207,삼거리연탄가게,서대문구,서대문07,1,4208.0,100.0,50.0
112900208,유진상가다리앞,서대문구,"서대문11, 서대문13",2,14923.0,82.5,41.25
112900209,우리은행홍제동지점,서대문구,"서대문07, 서대문08, 서대문11, 서대문13",4,60892.0,83.25,41.625
112900210,삼거리연탄.약수터입구,서대문구,서대문07,1,211.0,100.0,50.0
112900211,홍지문35통,서대문구,서대문08,1,11164.0,68.0,34.0
112900212,인왕산현대아파트117동,서대문구,서대문13,1,250.0,101.0,50.5
112900213,인왕산현대아파트117동,서대문구,서대문13,1,12970.0,101.0,50.5
112900214,인왕산현대아파트입구,서대문구,서대문13,1,4968.0,101.0,50.5
112900215,반석블레스아파트,서대문구,서대문12,1,2085.0,40.0,20.0
112900216,홍은사거리,서대문구,서대문12,1,14439.0,40.0,20.0
112900217,홍은동국민주택,서대문구,서대문11,1,118.0,64.0,32.0
112900218,백련사,서대문구,서대문10,1,16509.0,64.0,32.0
112900219,소공원,서대문구,서대문14,1,17549.0,40.0,20.0
112900220,명지고후문,서대문구,서대문10,1,305.0,64.0,32.0
112900221,백련사,서대문구,서대문10,1,3556.0,64.0,32.0
112900222,명지고후문,서대문구,서대문10,1,28.0,64.0,32.0
112900223,서서울농협홍은지점.동신병원,서대문구,서대문03,1,180601.0,28.0,14.0
112900224,남가좌동아이파크후문,서대문구,마포06,1,77682.0,40.0,20.0
112900225,남가좌동아이파크정문,서대문구,마포06,1,78861.0,40.0,20.0
112900226,아트레온,서대문구,서대문05,1,10472.0,36.0,18.0
112900227,정원슈퍼,서대문구,서대문14,1,69145.0,80.0,40.0
112900228,홍은사회복지관별관,서대문구,서대문12,1,12639.0,40.0,20.0
112900229,서강아파트1차정문앞,서대문구,서대문01,1,41741.0,52.0,26.0
112900230,신촌전철역,서대문구,"서대문03, 서대문04, 서대문05",3,1407074.0,41.333333333333336,20.666666666666668
112900232,홍제초등학교,서대문구,서대문11,1,41241.0,64.0,32.0
112900233,가재울초등학교,서대문구,마포06,1,14737.0,40.0,20.0
112900234,대명빌라,서대문구,서대문04,1,3837.0,60.0,30.0
112900235,인왕시장,서대문구,서대문07,1,8262.0,100.0,50.0
112900236,홍은유원아파트입구,서대문구,서대문12,1,46148.0,40.0,20.0
112900237,동원베네스트아파트입구,서대문구,서대문12,1,9782.0,40.0,20.0
112900238,연희상가아파트,서대문구,서대문04,1,1213.0,60.0,30.0
112900239,봉원사입구,서대문구,서대문11,1,131083.0,64.0,32.0
112900240,행운부동산앞,서대문구,서대문15,1,708.0,56.0,28.0
112900241,은가경로당앞,서대문구,서대문15,1,820.0,56.0,28.0
112900242,우리동네키움센터.삼성유치원,서대문구,서대문15,1,1592.0,56.0,28.0
112900243,두란노어린이집앞,서대문구,서대문15,1,2194.0,56.0,28.0
112900244,은혜감사어린이집,서대문구,서대문15,1,872.0,56.0,28.0
112900245,백련어린이공원(공영주차장),서대문구,서대문15,1,342.0,56.0,28.0
112900246,상록운수,서대문구,서대문15,1,201.0,56.0,28.0
112900247,명지대학교교회,서대문구,서대문15,1,16438.0,56.0,28.0
112900248,명지대후문(세븐일레븐),서대문구,서대문15,1,1897.0,56.0,28.0
112900249,백련어린이공원,서대문구,서대문15,1,5498.0,56.0,28.0
112900250,은혜감사어린이집앞,서대문구,서대문15,1,16529.0,56.0,28.0
112900251,두란노어린이집,서대문구,서대문15,1,12023.0,56.0,28.0
112900252,우리동네키움센터.삼성유치원,서대문구,서대문15,1,18876.0,56.0,28.0
112900254,행운부동산앞,서대문구,서대문15,1,7249.0,56.0,28.0
112900255,북가좌사거리,서대문구,서대문15,1,1830.0,56.0,28.0
112900256,북가좌오거리,서대문구,서대문15,1,1830.0,56.0,28.0
112900257,북가좌파출소,서대문구,서대문15,1,6260.0,56.0,28.0
112900258,이마트24앞,서대문구,서대문15,1,15503.0,56.0,28.0
112900259,홍제천입구,서대문구,서대문03,1,92.0,28.0,14.0
112900260,현대백화점,서대문구,마포07,1,54983.0,36.0,18.0
112900261,동원베네스트주차장.두산위브입구,서대문구,서대문12,1,97239.0,80.0,40.0
113000001,마포역,마포구,"160, 260, 261, 463, 600, 6015, 6701, 6702, 7016, 7611, 7613, 8671, N16, N6701, 새벽A160",15,1289845.0,117.4,58.7
113000002,마포역,마포구,"160, 260, 261, 463, 600, 7611, 7613, 8671, N16, 새벽A160",10,961658.0,41.3,20.65
113000003,공덕역,마포구,"160, 260, 600, 6015, 6701, 6702, 7013A, 7013B, 7611, 8671, 새벽A160",11,490083.0,62.36363636363637,31.181818181818183
113000004,공덕역,마포구,"160, 260, 600, 6015, 6701, 6702, 7013A, 7013B, 7611, 8671, 새벽A160",11,541379.0,62.36363636363637,31.181818181818183
113000005,아현동주민센터,마포구,"160, 260, 600, 6015, 7013A, 7013B, 7611, 8671, 새벽A160",9,411104.0,45.111111111111114,22.555555555555557
113000006,아현동주민센터,마포구,"160, 260, 600, 6015, 7013A, 7013B, 7611, 8671, 새벽A160",9,284345.0,45.111111111111114,22.555555555555557
113000007,마포경찰서,마포구,"160, 260, 600, 6015, 7013A, 7013B, 7611, 8671, 새벽A160",9,469289.0,45.111111111111114,22.555555555555557
113000008,마포경찰서,마포구,"160, 260, 600, 6015, 7013A, 7013B, 7611, 8671, 새벽A160",9,404734.0,45.111111111111114,22.555555555555557
113000009,아현초등학교,마포구,"160, 260, 600, 6015, 7013A, 7013B, 7611, 8671, 새벽A160",9,288255.0,45.111111111111114,22.555555555555557
113000010,아현초등학교,마포구,"160, 260, 600, 6015, 7013A, 7013B, 7611, 8671, 새벽A160",9,351157.0,45.111111111111114,22.555555555555557
113000011,마포구청.성산자동차검사소,마포구,"271, 7011, 710, 8775출근, 8775퇴근, N72",6,258423.0,31.333333333333332,15.666666666666666
113000012,마포구청,마포구,"271, 7011, 710, 8775출근, 8775퇴근, N72",6,421607.0,31.333333333333332,15.666666666666666
113000013,마포농수산물시장.월드컵공원,마포구,"271, 571, 7011, 710, 8775출근, 8775퇴근, 9711, N72",8,284405.0,35.0,17.5
113000014,월드컵경기장남측.월드컵공원,마포구,"271, 571, 7011, 710, 8775출근, 8775퇴근, 8777, 9711, N72, 마포08, 상암A21",11,253655.0,37.09090909090909,18.545454545454547
113000015,월드컵경기장서측.문화비축기지,마포구,"571, 7019, 710, 760, 7715, 8777, 9711",7,144199.0,52.57142857142857,26.285714285714285
113000016,월드컵경기장서측.문화비축기지,마포구,"571, 6715, 7019, 710, 760, 7715, 9711",7,114443.0,44.142857142857146,22.071428571428573
113000017,월드컵파크3단지.난지천공원,마포구,"172, 7011, 7016, 7019, 8777, 마포15",6,13296.0,48.666666666666664,24.333333333333332
113000018,월드컵파크3단지.난지천공원,마포구,"271, 7011, 7019, 7715, 8775출근, 8775퇴근, 8777",7,116296.0,33.714285714285715,16.857142857142858
113000019,서부면허시험장,마포구,"7011, 7016, 8777",3,23885.0,56.0,28.0
113000020,서부면허시험장,마포구,"470, 7011, 7016, 8777, 상암A21",5,107539.0,41.6,20.8
113000021,DMC첨단산업센터,마포구,"270, 470, 7011, 7016, 7019, 740, 750A, 760, 771, 7715, 7726, 9711, N72",13,335150.0,54.46153846153846,27.23076923076923
113000022,DMC첨단산업센터,마포구,"270, 470, 7011, 7016, 7019, 740, 750A, 760, 771, 7715, 7726, 9711, N72",13,233084.0,54.46153846153846,27.23076923076923
113000025,월드컵공원입구.문화비축기지입구,마포구,"271, 6715, 7011, 7019, 7715, 8777, 마포08",7,35424.0,43.57142857142857,21.785714285714285
113000026,월드컵파크3단지정문,마포구,"271, 470, 6715, 7016, 7715, 마포15",6,99670.0,36.166666666666664,18.083333333333332
113000027,월드컵파크2단지.에스플렉스센터,마포구,"271, 470, 6715, 7016, 7715, 마포15",6,146526.0,36.166666666666664,18.083333333333332
113000028,월드컵파크2단지.에스플렉스센터,마포구,"172, 271, 7016, 7715",4,175914.0,35.0,17.5
113000029,합정역7번출구,마포구,"7011, 7013A, 7013B",3,180856.0,72.0,36.0
113000030,합정역6번출구,마포구,"7011, 7013A, 7013B",3,103217.0,72.0,36.0
113000031,성산중학교,마포구,"7011, 7013A, 7013B",3,106265.0,72.0,36.0
113000032,성산중학교,마포구,"7011, 7013A, 7013B",3,82107.0,72.0,36.0
113000033,상수역,마포구,"7011, 7013A, 7013B",3,91375.0,72.0,36.0
113000034,상수역,마포구,"7011, 7013A, 7013B",3,93289.0,72.0,36.0
113000035,서강초등학교,마포구,7013A,1,9681.0,88.0,44.0
113000036,서강초등학교,마포구,7013A,1,9140.0,88.0,44.0
113000037,광흥창역,마포구,7013A,1,15618.0,88.0,44.0
113000038,광흥창역,마포구,7013A,1,6333.0,88.0,44.0
113000039,광흥창역4번출구,마포구,753,1,21679.0,48.0,24.0
113000040,마포세무서,마포구,753,1,29381.0,48.0,24.0
113000042,마포역,마포구,"7013A, 7013B, 7016",3,231649.0,70.66666666666667,35.333333333333336
113000051,공덕역.공덕시장,마포구,"173, 261, 463, 604, N16",5,253740.0,55.0,27.5
113000052,공덕시장,마포구,"173, 261, 463, 604, N16",5,499192.0,55.0,27.5
113000053,신덕성결교회,마포구,"173, 261, 463, 604, N16, 마포17",6,101768.0,50.5,25.25
113000054,신덕성결교회,마포구,"173, 261, 463, 604, N16",5,101405.0,55.0,27.5
113000055,한겨레신문사,마포구,"173, 261, 463, 604, N16",5,358811.0,55.0,27.5
113000056,한겨레신문사,마포구,"173, 261, 463, 604, N16",5,316590.0,55.0,27.5
113000058,공덕역6번출구,마포구,"110A고려대, 740, N72",3,159378.0,56.0,28.0
113000059,공덕역7번출구,마포구,"110B국민대, 740, N72",3,257565.0,56.0,28.0
113000060,용마루고개.신공덕삼성아파트,마포구,"110A고려대, 740, N72, 마포17",4,62237.0,49.0,24.5
113000061,서울대동창회관,마포구,"1711, 173, 604, 마포02",4,179292.0,42.0,21.0
113000062,공덕역8번출구,마포구,"1711, 마포02",2,201349.0,36.0,18.0
113000063,도화동현대아파트,마포구,1711,1,47789.0,28.0,14.0
113000064,도화동현대아파트,마포구,1711,1,17231.0,28.0,14.0
113000065,중동초등학교,마포구,"171, 172, 673, 7016, 7711, N73",6,49636.0,57.333333333333336,28.666666666666668
