NODE_ID,avg_headway_min,표준버스정류장ID,역명,자치구,승차총승객수,wait_exposure
116900018,2.5,116900018,현대2차APT(00018),구로구,15110.0,37775.0
116900019,2.25,116900019,구민체육센터후문(00032),구로구,1102.0,2479.5
116900020,4.25,116900020,온수역(00012),구로구,197417.0,839022.25
116900023,6.0,116900023,오류고등학교.수궁동복지회관(00022),구로구,6155.0,36930.0
116900024,1.75,116900024,오류중학교(00012),구로구,110129.0,192725.75
116900025,2.25,116900025,개봉중학교(00010),구로구,206335.0,464253.75
116900026,1.5,116900026,개봉전화국(00010),구로구,22088.0,33132.0
116900027,2.5,116900027,현대IPARK정문(00017),구로구,8224.0,20560.0
116900028,2.25,116900028,진성아파트(00031),구로구,809.0,1820.25
116900029,4.25,116900029,럭비구장(00011),구로구,140.0,595.0
116900031,6.0,116900031,현대별장맨션타운4차.덕성교회(00021),구로구,764.0,4584.0
116900032,2.25,116900032,건강약국(00009),구로구,892.0,2007.0
116900033,2.5,116900033,현대IPARK후문(00016),구로구,3113.0,7782.5
116900034,2.25,116900034,덕의공원(00030),구로구,2317.0,5213.25
116900035,1.75,116900035,리가아파트(00011),구로구,25666.0,44915.5
116900036,3.25,116900036,오류동교회(00011),구로구,1320.0,4290.0
116900038,6.0,116900038,우신중.고후문(00020),구로구,4926.0,29556.0
116900041,2.5,116900041,철산교앞(00015),구로구,25066.0,62665.0
116900042,2.25,116900042,고척2동주민센터.고척지구대(00029),구로구,132511.0,298149.75
116900043,1.75,116900043,센츄리아파트(00010),구로구,4262.0,7458.5
116900047,6.0,116900047,온수역(00017),구로구,21246.0,127476.0
116900049,2.25,116900049,양우아파트(00027),구로구,7224.0,16254.0
116900050,1.75,116900050,고척시장(00009),구로구,14115.0,24701.25
116900051,4.25,116900051,서해그랑블아파트.금강수목원아파트후문(00008),구로구,50929.0,216448.25
116900052,3.0,116900052,월드아파트(00011),구로구,33514.0,100542.0
116900055,6.0,116900055,온수초교후문(00016),구로구,60.0,360.0
116900057,2.25,116900057,경남아파트앞(00026),구로구,2777.0,6248.25
116900058,1.75,116900058,청구아파트후문(00008),구로구,5312.0,9296.0
116900059,4.25,116900059,금강수목원아파트정문.동도아트빌(00007),구로구,243.0,1032.75
116900060,2.75,116900060,한일유엔아이APT.현대로얄APT(00008),구로구,27265.0,74978.75
116900062,6.0,116900062,우신중.고후문(00013),구로구,836.0,5016.0
116900064,2.25,116900064,대우아파트(00025),구로구,13756.0,30951.0
116900065,1.75,116900065,고척1동주민센터.한효아파트(00007),구로구,5219.0,9133.25
116900067,3.0,116900067,대림3차아파트(00009),구로구,19319.0,57957.0
116900068,1.54,116900068,구로2동지하차도입구(00007),구로구,20014.0,30821.56
116900070,6.0,116900070,현대별장맨션타운4차.덕성교회(00012),구로구,1155.0,6930.0
116900072,2.25,116900072,성화단지앞(00024),구로구,4884.0,10989.0
116900073,1.75,116900073,서울가든아파트(00006),구로구,6467.0,11317.25
116900076,6.0,116900076,오류고등학교.수궁동복지회관(00011),구로구,2994.0,17964.0
116900077,2.25,116900077,낙원할인마트(00005),구로구,2825.0,6356.25
116900078,2.25,116900078,삼환로즈빌아파트(00023),구로구,45139.0,101562.75
116900079,1.75,116900079,새마을금고사거리(00005),구로구,15499.0,27123.25
116900081,1.1375,116900081,세곡초등학교(00005),구로구,44219.0,50299.112499999996
116900082,1.54,116900082,구로고대병원정문(00005),구로구,37148.0,57207.92
116900083,5.25,116900083,이마트(00003),구로구,9871.0,51822.75
116900084,1.75,116900084,보람아파트(00025),구로구,37956.0,66423.0
116900085,2.25,116900085,개봉1동주민센터(00004),구로구,6656.0,14976.0
116900086,0.984375,116900086,고척초등학교(00004),구로구,41899.0,41244.328125
116900088,3.0,116900088,대림6차태영프라자(00006),구로구,64773.0,194319.0
116900090,5.25,116900090,세븐일레븐편의점(00002),구로구,24875.0,130593.75
116900091,1.1656703672075148,116900091,신도림중학교(00002),구로구,73868.0,86105.73868488471
116900092,0.7555350553505535,116900092,용두연립(00003),구로구,20535.0,15514.912361623617
116900093,3.0,116900093,구로디지털단지역(00028),구로구,275067.0,825201.0
116900094,1.54,116900094,대림역4번출구(00001),구로구,895138.0,1378512.52
116900095,3.0,116900095,동아1차APT105동(00001),구로구,45870.0,137610.0
116900096,2.529761904761905,116900096,오류동역.시장입구(00001),구로구,19951.0,50471.27976190477
116900097,1.75,116900097,개봉역(00001),구로구,480609.0,841065.75
116900098,1.105263157894737,116900098,구.사조참치(00022),구로구,136496.0,150864.0
116900099,0.984375,116900099,123전자타운.2001아울렛(00002),구로구,86278.0,84929.90625
116900100,1.5,116900100,개봉3동주민센터(00002),구로구,159339.0,239008.5
116900101,1.54,116900101,국민은행.구로구민회관.구로아트밸리(00003),구로구,45144.0,69521.76
116900103,6.25,116900103,남부종합상가(00003),구로구,896.0,5600.0
116900104,0.984375,116900104,고척공구상가(00003),구로구,61544.0,60582.375
116900105,1.5,116900105,개봉전화국(00003),구로구,54473.0,81709.5
116900106,1.5,116900106,개봉한진아파트.기점(00001),구로구,411693.0,617539.5
116900107,1.3295454545454546,116900107,개봉역(00001),구로구,645652.0,858423.6818181819
116900110,6.25,116900110,우리은행앞(00002),구로구,3465.0,21656.25
116900111,0.8099768578040628,116900111,천왕이펜하우스6단지(00010),구로구,170969.0,138480.93340190282
116900112,0.8099768578040628,116900112,천왕이펜하우스4단지(00009),구로구,64333.0,52108.24119310877
116900113,0.7750984251968505,116900113,천왕역2번출구(00007),구로구,432240.0,335028.5433070866
116900116,3.0,116900116,KEB하나은행(00026),구로구,15440.0,46320.0
116900117,1.3095238095238095,116900117,구일초등학교.구일고등학교(00002),구로구,35502.0,46490.71428571428
116900118,1.75,116900118,구로디지털단지역(00021),구로구,238176.0,416808.0
116900120,2.75,116900120,구로1동주민센터.연예인APT(00019),구로구,61847.0,170079.25
116900121,2.75,116900121,구일고교.구일초등학교(00018),구로구,30032.0,82588.0
116900122,1.3095238095238095,116900122,구로1동주민센터.연예인APT(00001),구로구,179336.0,234844.7619047619
116900123,1.3095238095238095,116900123,구로주공.구일우성APT(00010),구로구,51089.0,66902.26190476191
116900124,1.1375,116900124,고척근린시장(00004),구로구,25471.0,28973.262499999997
116900125,2.4878048780487805,116900125,금강수목원아파트정문(00008),구로구,69214.0,172190.92682926828
116900126,2.75,116900126,1호선구일역(00013),구로구,22425.0,61668.75
116900128,3.0,116900128,동아1차아파트105동(00053),구로구,13.0,39.0
116900129,1.3636363636363635,116900129,현대우성아파트(00033),구로구,242.0,330.0
116900130,1.1656703672075148,116900130,신도림역(00025),구로구,86129.0,100398.02305721605
116900131,3.0,116900131,대림6차태영프라자(00049),구로구,12783.0,38349.0
116900132,3.0,116900132,대림5차아파트.신도림주민센터(00048),구로구,12094.0,36282.0
116900133,3.0,116900133,대림1.2차아파트(00046),구로구,22331.0,66993.0
116900134,3.0,116900134,미성아파트(00045),구로구,24997.0,74991.0
116900136,3.0,116900136,구로고.구로도서관(00040),구로구,44660.0,133980.0
116900137,3.0,116900137,영림중학교(00039),구로구,44127.0,132381.0
116900138,3.0,116900138,강서수도사업소.민원센터(00038),구로구,29193.0,87579.0
116900139,3.0,116900139,구로구청(00037),구로구,15513.0,46539.0
116900140,3.0,116900140,동구로새마을금고(00035),구로구,24947.0,74841.0
116900141,3.0,116900141,구로시장.남구로시장(00034),구로구,91224.0,273672.0
116900143,3.0,116900143,구로3동주민센터.삼성래미안아파트(00033),구로구,52521.0,157563.0
116900145,3.0,116900145,구로3파출소(00032),구로구,21724.0,65172.0
116900147,3.0,116900147,에이스테크노타워(00031),구로구,77902.0,233706.0
116900149,2.25,116900149,삼환로즈빌아파트(00015),구로구,5649.0,12710.25
116900151,4.5,116900151,구로디지털단지입구(00026),구로구,49276.0,221742.0
116900153,2.25,116900153,성화단지앞(00014),구로구,17525.0,39431.25
116900154,0.984375,116900154,123전자타운.2001아울렛(00018),구로구,55638.0,54768.65625
116900157,2.25,116900157,대우아파트(00013),구로구,109116.0,245511.0
116900158,0.984375,116900158,공구상가(00017),구로구,42528.0,41863.5
116900159,1.105263157894737,116900159,구로3동현대아파트(00020),구로구,12877.0,14232.473684210529
116900160,1.54,116900160,구로고대병원후문(00025),구로구,182484.0,281025.36
116900161,0.7411764705882353,116900161,신도림역2번출구(00001),구로구,1235055.0,915393.705882353
116900162,2.5,116900162,남부주유소(00028),구로구,4862.0,12155.0
116900163,2.25,116900163,경남아파트(00012),구로구,37001.0,83252.25
116900164,0.984375,116900164,고척초등학교(00016),구로구,42230.0,41570.15625
116900165,1.54,116900165,대우자동차정비소(00024),구로구,70132.0,108003.28
116900166,2.5,116900166,영화APT(00027),구로구,10192.0,25480.0
116900167,2.25,116900167,백제약국(00011),구로구,78959.0,177657.75
116900168,1.75,116900168,새마을금고사거리(00023),구로구,75130.0,131477.5
116900169,3.0,116900169,에이스테크노타워(00025),구로구,75254.0,225762.0
116900170,1.54,116900170,구로시장.남구로시장입구(00023),구로구,84891.0,130732.14
116900171,2.5,116900171,대상APT(00026),구로구,9649.0,24122.5
116900172,2.25,116900172,고척사거리.고척파크프리지오(00009),구로구,39734.0,89401.5
116900173,1.75,116900173,서울가든아파트(00022),구로구,41434.0,72509.5
116900174,1.3010204081632655,116900174,동삼빌라(00033),구로구,15667.0,20383.08673469388
116900175,3.0,116900175,구로3파출소(00024),구로구,38781.0,116343.0
116900178,2.5,116900178,개명초교(00025),구로구,6827.0,17067.5
116900179,2.25,116900179,고척2동주민센터.고척지구대(00008),구로구,15419.0,34692.75
116900180,1.75,116900180,고척1동주민센터.한효아파트(00021),구로구,13148.0,23009.0
116900182,3.0,116900182,구로3동주민센터.삼성래미안아파트(00023),구로구,89646.0,268938.0
116900183,2.75,116900183,구일우성아파트(00021),구로구,33871.0,93145.25
116900185,2.25,116900185,개봉1동주민센터(00018),구로구,8730.0,19642.5
116900186,2.5,116900186,한진APT후문(00024),구로구,15860.0,39650.0
116900187,2.25,116900187,덕의공원(00007),구로구,11215.0,25233.75
116900188,1.75,116900188,청구아파트.동아한신아파트(00020),구로구,18763.0,32835.25
116900189,4.25,116900189,푸른수목원후문(00031),구로구,4650.0,19762.5
116900191,3.0,116900191,구로시장.남구로시장(00022),구로구,54433.0,163299.0
116900192,2.75,116900192,구로주공APT(00020),구로구,44994.0,123733.5
116900194,0.7555350553505535,116900194,개봉사거리(00019),구로구,20540.0,15518.69003690037
116900195,2.25,116900195,낙원할인마트(00017),구로구,13114.0,29506.5
116900196,2.5,116900196,대원카센터(00023),구로구,5936.0,14840.0
116900197,2.25,116900197,진성아파트(00006),구로구,16793.0,37784.25
116900198,1.75,116900198,동양미래대학교.구로성심병원(00019),구로구,41640.0,72870.0
116900200,5.25,116900200,크로바마트(00013),구로구,22627.0,118791.75
116900202,2.5,116900202,개봉교입구(00022),구로구,14136.0,35340.0
116900203,2.25,116900203,구민체육관후문(00005),구로구,31586.0,71068.5
116900204,1.75,116900204,유풍약국(00018),구로구,7975.0,13956.25
116900206,5.25,116900206,선경아트빌라(00011),구로구,17279.0,90714.75
116900207,1.75,116900207,한일한의원(00017),구로구,5287.0,9252.25
116900208,1.3010204081632655,116900208,그린빌라정문(00009),구로구,5767.0,7502.984693877552
116900209,3.25,116900209,오류동교회(00017),구로구,3770.0,12252.5
116900210,1.3636363636363635,116900210,구로구청(00008),구로구,72666.0,99089.99999999999
116900211,2.75,116900211,현대상선.구일중학교(00017),구로구,36389.0,100069.75
116900212,5.25,116900212,덕성빌라(00010),구로구,20715.0,108753.75
116900213,3.0,116900213,대림5차아파트702동(00008),구로구,39080.0,117240.0
116900214,3.0,116900214,대림5차아파트702동(00047),구로구,43750.0,131250.0
116900215,3.0,116900215,대림5차아파트.신도림주민센터(00007),구로구,7014.0,21042.0
116900216,1.3636363636363635,116900216,신도림미성아파트(00007),구로구,46636.0,63594.54545454545
116900218,1.1656703672075148,116900218,동아1차아파트102동(00026),구로구,9008.0,10500.358667805294
116900219,1.54,116900219,구로시장.남구로시장입구(00006),구로구,168866.0,260053.64
116900220,3.0,116900220,항아리(00014),구로구,19268.0,57804.0
116900221,3.0,116900221,항아리(00042),구로구,16790.0,50370.0
116900222,1.1538461538461537,116900222,구로중학교(00020),구로구,95619.0,110329.61538461538
116900223,3.0,116900223,동구로새마을금고(00021),구로구,13291.0,39873.0
116900226,1.75,116900226,경남1차.중앙하이츠아파트(00013),구로구,14481.0,25341.75
116900227,1.75,116900227,마젤란아파트.예인학원앞(00014),구로구,36511.0,63894.25
116900228,1.75,116900228,세양청마루아파트(00012),구로구,60127.0,105222.25
116900230,1.75,116900230,개봉1치안센터(00007),구로구,8931.0,15629.25
116900231,1.75,116900231,삼원목욕탕(00008),구로구,7317.0,12804.75
116900232,1.75,116900232,오류중학교(00009),구로구,3612.0,6321.0
116900233,1.75,116900233,개봉1치안센터(00014),구로구,34143.0,59750.25
116900234,2.25,116900234,큰굴다리(00015),구로구,3316.0,7461.0
116900235,1.3095238095238095,116900235,경북슈퍼마켓(00014),구로구,41567.0,54432.97619047619
116900238,0.7555350553505535,116900238,개봉사거리(00002),구로구,242260.0,183035.9225092251
116900239,1.75,116900239,개봉역(00027),구로구,4149.0,7260.75
116900240,0.984375,116900240,개봉역(00001),구로구,999523.0,983905.453125
116900242,0.9346691567905329,116900242,천왕역3번출구(00005),구로구,340445.0,318203.44108355296
116900245,2.25,116900245,구388버스정류장(00014),구로구,5118.0,11515.5
116900246,1.3010204081632655,116900246,그린빌라정문(00032),구로구,25811.0,33580.63775510205
116900247,2.25,116900247,고척고교.한일유앤아이.삼익아파트(00004),구로구,146020.0,328545.0
116900248,1.75,116900248,경서농협앞(00016),구로구,13890.0,24307.5
116900249,1.3761467889908257,116900249,천왕이펜하우스5단지입구(00001),구로구,43246.0,59512.84403669724
116900250,0.9877704609595485,116900250,천왕이펜하우스3단지입구(00004),구로구,86604.0,85544.87300094073
116900251,2.5,116900251,천왕역(00005),구로구,69316.0,173290.0
116900252,0.8099768578040628,116900252,천왕이펜하우스3단지입구(00008),구로구,40525.0,32824.31216250965
116900255,2.5,116900255,1호선구일역(00004),구로구,29699.0,74247.5
116900256,2.5,116900256,SK허브수.구로우성APT(00003),구로구,99404.0,248510.0
116900257,2.25,116900257,고척고교.한일유앤아이.삼익아파트(00033),구로구,6740.0,15165.0
116900258,2.25,116900258,삼덕마을입구(00034),구로구,687.0,1545.75
116900259,2.25,116900259,삼덕마을입구(00003),구로구,49449.0,111260.25
116900260,2.25,116900260,그랜드아파트.홍진연립(00035),구로구,236.0,531.0
116900261,2.25,116900261,그랜드아파트.홍진연립(00002),구로구,13042.0,29344.5
116900262,2.25,116900262,오류중학교(00001),구로구,44420.0,99945.0
116900263,6.25,116900263,미래여성병원(00022),구로구,103.0,643.75
116900264,2.34375,116900264,오류남초등학교후문(00017),구로구,25467.0,59688.28125
116900265,6.25,116900265,서울남부교정시설입구(00013),구로구,11499.0,71868.75
116900266,4.25,116900266,동부그린아파트(00039),구로구,2800.0,11900.0
116900267,6.25,116900267,오류동푸르지오아파트.송기산내과의원(00004),구로구,1394.0,8712.5
116900268,6.25,116900268,서울남부교정시설(00012),구로구,24989.0,156181.25
116900269,1.0714285714285714,116900269,구로구청후문(00007),구로구,92772.0,99398.57142857142
116900272,0.9210526315789472,116900272,문성골(00017),구로구,136570.0,125788.15789473683
116900273,1.75,116900273,KEB하나은행(00024),구로구,31046.0,54330.5
116900274,2.5,116900274,연지타운2단지(00007),구로구,20638.0,51595.0
116900275,2.5,116900275,연지타운2단지(00029),구로구,38749.0,96872.5
116900276,1.7746478873239437,116900276,천왕역4번출구(00015),구로구,79245.0,140631.97183098592
116900277,4.25,116900277,오류동역2번출구(00001),구로구,71473.0,303760.25
116900278,4.25,116900278,미래빌라(00002),구로구,1731.0,7356.75
116900279,4.25,116900279,우림필유아파트(00045),구로구,1337.0,5682.25
116900280,4.25,116900280,동부에이스(00046),구로구,7060.0,30005.0
116900281,0.6481481481481483,116900281,개봉역.림괄아파트(00001),구로구,1156768.0,749757.0370370372
116900282,2.25,116900282,개봉푸르지오후문(00006),구로구,237.0,533.25
116900283,2.25,116900283,개봉푸르지오정문(00007),구로구,3075.0,6918.75
116900284,2.25,116900284,개봉1동사거리(00008),구로구,3074.0,6916.5
116900285,3.0,116900285,신도림역.아이파크아파트(00004),구로구,46300.0,138900.0
116900286,3.0,116900286,동아2차아파트상가(00005),구로구,26431.0,79293.0
116900287,5.25,116900287,브라운스톤(00004),구로구,1644.0,8631.0
116900288,5.25,116900288,개웅어린이공원(00005),구로구,33213.0,174368.25
116900289,5.25,116900289,거성슈퍼(00006),구로구,2982.0,15655.5
116900290,5.25,116900290,대림그린빌라(00007),구로구,4165.0,21866.25
116900291,5.25,116900291,정도주택(00014),구로구,10156.0,53319.0
116900292,5.25,116900292,신세기아파트(00015),구로구,212.0,1113.0
116900293,5.25,116900293,에덴맨션(00012),구로구,11176.0,58674.0
116900294,2.25,116900294,덕의초등학교(00028),구로구,5550.0,12487.5
116900295,4.5,116900295,한화비즈메트로(00021),구로구,34083.0,153373.5
116900296,4.5,116900296,한국산업기술시험원.디지털탑프라자(00023),구로구,7651.0,34429.5
116900297,4.5,116900297,구로디지털단지우체국(00024),구로구,2283.0,10273.5
116900298,4.5,116900298,JNK디지털타워(00027),구로구,31417.0,141376.5
116900299,4.5,116900299,에이스하이엔드타워2차.G밸리산업박물관(00028),구로구,31553.0,141988.5
116900300,4.5,116900300,대륭포스트타워8차(00029),구로구,14942.0,67239.0
116900301,4.5,116900301,에이스하이엔드타워1차(00030),구로구,17692.0,79614.0
116900302,4.5,116900302,이앤씨드림타워7차(00034),구로구,14590.0,65655.0
116900305,2.75,116900305,한국건설생활환경시험연구원(00022),구로구,6796.0,18689.0
116900306,1.9490445859872614,116900306,항동우남퍼스트빌(00014),구로구,54446.0,106117.68152866243
116900307,4.25,116900307,항동중학교(00029),구로구,23116.0,98243.0
116900308,4.25,116900308,항동중학교(00018),구로구,1051.0,4466.75
116900310,4.25,116900310,항동생활체육관(00024),구로구,12662.0,53813.5
116900311,3.25,116900311,오류동삼거리(00012),구로구,617.0,2005.25
116900312,4.25,116900312,항동제일풍경채(00022),구로구,9369.0,39818.25
116900313,4.5,116900313,지타워.G밸리산업박물관(00022),구로구,46350.0,208575.0
117000001,0.23393741414634525,117000001,문성초등학교(00027),금천구,590737.0,138195.48622056955
117000002,0.18567486186194232,117000002,문성초등학교(00071),금천구,487412.0,90500.15576985302
117000003,0.16622169904444203,117000003,금천우체국(00008),금천구,1552747.0,258100.24452616024
117000004,0.1739313425862465,117000004,금천우체국(00072),금천구,792220.0,137791.88822367621
117000005,0.20055565202292064,117000005,말미고개.금천소방서(00007),금천구,772587.0,154946.6895294322
117000006,0.20055565202292064,117000006,말미고개.금천소방서(00073),금천구,299928.0,60152.25559993054
117000007,0.20055565202292064,117000007,금천구청.금천경찰서(00006),금천구,1055212.0,211628.73068241013
117000008,0.20055565202292064,117000008,금천구청.금천경찰서(00074),금천구,269250.0,53999.609307171384
117000009,0.23532208224387924,117000009,시흥사거리(00004),금천구,1127051.0,265219.98811504635
117000010,0.2494869856355978,117000010,시흥사거리(00082),금천구,520857.0,129947.04287720055
117000011,0.29926156237854645,117000011,박미삼거리.국립전통예술중고(00022),금천구,586560.0,175534.8620287602
117000012,0.29926156237854645,117000012,박미삼거리.국립전통예술중고(00083),금천구,318942.0,95447.08122813837
117000013,0.29926156237854645,117000013,시흥유통센터(00021),금천구,440622.0,131861.2281383599
117000014,0.34517109129850077,117000014,시흥유통센터(00017),금천구,255671.0,88250.238083379
117000016,0.5797950219619327,117000016,디지털3단지.롯데이노베이트(00003),금천구,90800.0,52645.387994143486
117000017,0.7346938775510203,117000017,에이스하이엔드타워5차(00008),금천구,100780.0,74042.44897959183
117000018,0.678082191780822,117000018,디지털3단지.영창실업(00004),금천구,59645.0,40444.21232876713
117000019,1.090909090909091,117000019,디지털3단지운동장(00004),금천구,75063.0,81886.9090909091
117000020,0.678082191780822,117000020,가산디지털단지역(00005),금천구,138645.0,94012.70547945207
117000021,0.5797950219619327,117000021,가산디지털단지역(00006),금천구,503277.0,291797.4992679356
117000022,0.853448275862069,117000022,디지털3단지.월드벤처센터(00006),금천구,153294.0,130828.5
117000023,0.5797950219619327,117000023,디지털3단지.(주)로옴코리아(00005),금천구,124706.0,72303.91800878478
117000024,1.2375,117000024,디지털3단지사거리(00064),금천구,74408.0,92079.90000000001
117000025,0.5550660792951543,117000025,디지털3단지사거리(00056),금천구,193403.0,107351.44493392072
117000026,0.33632613443339,117000026,디지털3단지사거리(00016),금천구,736899.0,247838.39213783064
117000027,0.4618460513162279,117000027,금천패션아울렛사거리.마리오(00055),금천구,437525.0,202069.1936021326
117000028,0.433857133913479,117000028,금천패션아울렛사거리.W몰(00004),금천구,519551.0,225410.90778188195
117000030,0.6395348837209303,117000030,디지털단지오거리(00005),금천구,159073.0,101732.73255813954
117000031,1.1729857819905214,117000031,디지털단지오거리(00015),금천구,142289.0,166902.9739336493
117000032,0.32981153626499143,117000032,디지털단지오거리(00010),금천구,576706.0,190204.29183323815
117000033,0.32981153626499143,117000033,가산초등학교(00011),금천구,365400.0,120513.13535122787
117000034,0.7454819277108434,117000034,가산동주민센터.금천글로벌센터(00006),금천구,114088.0,85050.5421686747
117000035,1.5865384615384615,117000035,가산동주민센터.금천글로벌센터(00014),금천구,122588.0,194490.5769230769
117000036,0.7454819277108434,117000036,구립가산도서관.두산위브아파트(00007),금천구,126989.0,94668.0045180723
117000037,1.5865384615384615,117000037,구립가산도서관.두산위브아파트(00013),금천구,99904.0,158501.53846153844
117000038,0.7454819277108434,117000038,독산사거리(00008),금천구,74022.0,55182.06325301205
117000039,1.0916824196597354,117000039,독산사거리(00012),금천구,110172.0,120272.83553875238
117000040,0.8847184986595173,117000040,독산주공13단지(00038),금천구,39292.0,34762.359249329755
117000041,1.3043478260869565,117000041,독산1동한신코아(00007),금천구,149503.0,195003.91304347827
117000044,0.8847184986595173,117000044,독산근린공원(00033),금천구,4772.0,4221.876675603216
117000045,0.8847184986595173,117000045,독산근린공원(00006),금천구,135416.0,119805.0402144772
117000046,0.9307875894988067,117000046,독산동우시장.금천50플러스센터(00052),금천구,107461.0,100023.36515513127
117000047,0.9307875894988067,117000047,독산동우시장.금천50플러스센터(00005),금천구,240308.0,223675.70405727925
117000048,0.6401847575057737,117000048,시흥사거리.시흥대교(00011),금천구,418710.0,268051.75981524255
117000049,1.96875,117000049,시흥사거리.금천파출소(00024),금천구,27745.0,54622.96875
117000050,0.7817869415807561,117000050,벽산아파트1단지.호압사입구(00016),금천구,70858.0,55395.85910652922
117000051,0.676077265973254,117000051,벽산아파트1단지.호압사입구(00017),금천구,444271.0,300361.52303120354
117000052,1.0294117647058825,117000052,벽산아파트5단지(00055),금천구,12628.0,12999.411764705885
117000053,1.0294117647058825,117000053,벽산아파트5단지(00057),금천구,139946.0,144062.05882352943
117000054,0.5603356020718291,117000054,시흥동은행나무.은행나무시장(00002),금천구,408077.0,228660.0714866658
117000055,0.37853156357537376,117000055,시흥동은행나무.은행나무시장(00017),금천구,28653.0,10846.064891125185
117000056,0.5603356020718291,117000056,은행나무입구사거리(00003),금천구,127579.0,71487.05577672189
117000057,0.33612078779112065,117000057,은행나무입구사거리(00010),금천구,129799.0,43628.14213449967
117000060,1.2727272727272727,117000060,독산고개(00011),금천구,68229.0,86836.90909090909
117000061,0.3708063566804002,117000061,독산고개(00009),금천구,316772.0,117461.07121836372
117000062,1.2727272727272727,117000062,독산사거리.한국전력구로금천지사(00012),금천구,33292.0,42371.63636363636
117000063,0.6885245901639344,117000063,남문시장.청춘삘딩(00008),금천구,350489.0,241320.2950819672
117000064,1.0588235294117647,117000064,금천우체국.독산1동주민센터(00013),금천구,225452.0,238713.88235294117
117000066,1.875,117000066,홈플러스금천점(00021),금천구,74036.0,138817.5
117000074,0.7730061349693252,117000074,시흥사거리(00019),금천구,135323.0,104605.509202454
117000076,1.2727272727272727,117000076,문일고입구(00029),금천구,35428.0,45090.181818181816
117000077,0.9502262443438914,117000077,문일고입구(00005),금천구,46900.0,44565.610859728506
117000078,1.0588235294117647,117000078,남서울힐스테이트.국립전통예술고(00021),금천구,18816.0,19922.823529411766
117000079,1.0588235294117647,117000079,금천폭포공원.천주교시흥성당(00005),금천구,55030.0,58267.05882352941
117000080,1.125,117000080,박미마을(00084),금천구,312.0,351.0
117000081,0.8941684665226781,117000081,박미마을.금천고(00004),금천구,159574.0,142686.03887688983
117000082,0.72,117000082,기아대교(00024),금천구,7922.0,5703.84
117000083,0.8941684665226781,117000083,시흥3동주민센터(00003),금천구,99510.0,88978.7041036717
117000084,2.25,117000084,석수역(00002),금천구,54475.0,122568.75
117000085,0.8848314606741573,117000085,백산초.금천청소년문화의집(00003),금천구,67242.0,59497.83707865168
117000086,0.7323577680525164,117000086,백산초.금천청소년문화의집(00006),금천구,210645.0,154267.5020514223
117000087,1.0357833655705997,117000087,은행나무입구사거리(00057),금천구,31642.0,32774.257253384916
117000088,1.0357833655705997,117000088,은행나무입구사거리(00007),금천구,81150.0,84053.82011605416
117000089,0.34989085401167197,117000089,경남아파트(00004),금천구,432794.0,151430.66227112757
117000090,0.34989085401167197,117000090,시흥초등학교.금천구보훈회관(00041),금천구,80276.0,28087.83819664098
117000091,0.34989085401167197,117000091,시흥초등학교.금천구보훈회관(00005),금천구,219104.0,76662.48567737338
117000092,0.34989085401167197,117000092,동산교회앞(00040),금천구,101489.0,35510.07288279058
117000093,0.34989085401167197,117000093,동산교회앞(00006),금천구,339825.0,118901.65946451643
117000094,0.34989085401167197,117000094,현대시장.시흥4동주민센터(00039),금천구,277833.0,97211.22564262486
117000095,0.34989085401167197,117000095,현대시장.시흥4동주민센터(00007),금천구,762900.0,266931.73252550454
117000096,0.34989085401167197,117000096,남부여성발전센터(00038),금천구,170678.0,59718.671181004145
117000097,0.34989085401167197,117000097,남부여성발전센터(00008),금천구,390633.0,136678.91397514145
117000098,0.26298636069379644,117000098,독산동정훈단지(00015),금천구,552211.0,145223.96122508202
117000099,0.26298636069379644,117000099,독산동정훈단지(00009),금천구,802500.0,211046.55445677164
117000100,1.5,117000100,금천평생학습관.독산초등학교(00013),금천구,44383.0,66574.5
117000101,0.8571428571428572,117000101,금천평생학습관.독산초등학교(00014),금천구,42611.0,36523.71428571429
117000102,0.31889667866713584,117000102,독산4동주민센터(00010),금천구,422605.0,134767.33088812494
117000103,0.37938974317687785,117000103,독산동성당앞(00036),금천구,171639.0,65118.076129136134
117000104,0.31889667866713584,117000104,독산동성당앞(00011),금천구,358156.0,114214.7588447067
117000105,0.37938974317687785,117000105,독산동쌈지공원(00035),금천구,185165.0,70249.70179534658
117000106,0.34453312121096913,117000106,독산동쌈지공원(00012),금천구,374766.0,129119.29970375006
117000107,0.37938974317687785,117000107,독산3동주민센터(00033),금천구,128148.0,48618.03680863054
117000108,0.34453312121096913,117000108,독산3동주민센터(00014),금천구,458132.0,157841.64788662372
117000109,0.41657679319672564,117000109,모두의학교.금천문화예술정보학교(00042),금천구,343734.0,143191.6074326833
117000110,0.41657679319672564,117000110,모두의학교.금천문화예술정보학교(00015),금천구,364410.0,151804.7492088188
117000111,0.20614570009221525,117000111,모두의학교.금천문화예술정보학교(00017),금천구,904301.0,186417.76273909034
117000112,0.20614570009221525,117000112,관악구보훈회관.신림푸르지오(00018),금천구,768177.0,158356.38545973765
117000113,4.25,117000113,독산고등학교(00031),금천구,35040.0,148920.0
117000114,1.9921875,117000114,독산고등학교(00014),금천구,58699.0,116939.4140625
117000115,1.471153846153846,117000115,금천진로진학지원센터독산센터(00002),금천구,67284.0,98985.11538461538
