stop_id,name,district,ridership,dispatch_interval,dispatch_half,cai_normalized,lat,lon,pm25,pm10,o3,no2,so2,co,pm25_index,pm10_index,o3_index,no2_index,so2_index,co_index,cai,cai_grade,main_pollutant,priority_v1,priority_v2,pollution_exposure,priority_v4
111000042,응암역신사오거리(00059),은평구,944061,11.0,5.5,0.2593,37.59903523,126.9148667,16.9047,31.1495,0.0323,0.0157,0.0029,0.4367,54.8,51.1,51.9,26.2,7.2,10.9,54.8,보통,초미세먼지,0.2572230380330173,0.2514827051976741,0.016926443354318553,0.25366764563962074
111000043,응암역신사오거리(00009),은평구,381379,11.0,5.5,0.2593,37.59875925,126.9149894,16.916,31.1456,0.0323,0.0157,0.0029,0.4367,54.8,51.1,52.0,26.2,7.2,10.9,54.8,보통,초미세먼지,0.21005579921371634,0.1807318469687227,0.006837895051301404,0.19706695905645966
111000044,신진과학기술고교.이마트은평점(00019),은평구,332423,11.5,5.75,0.2148,37.59953765,126.9186296,16.6825,31.0885,0.0322,0.0154,0.0029,0.4407,54.2,51.1,51.8,25.7,7.3,11.0,54.2,보통,초미세먼지,0.1953038778088484,0.16374285375030953,0.005162877593891109,0.17686465337061807
111000045,본서부병원(00020),은평구,536201,15.3333333333333,7.66666666666666,0.1556,37.60055018,126.9235788,16.3449,31.042,0.032,0.015,0.0029,0.4457,53.4,51.0,51.6,25.0,7.3,11.1,53.4,보통,초미세먼지,0.22457707884987824,0.19075450716370637,0.008040599249400045,0.1928258279531873
111000046,응암지구대(00015),은평구,315416,16.0,8.0,0.1111,37.60122164,126.926653,16.1299,31.0374,0.0318,0.0148,0.0029,0.4483,52.8,51.0,51.5,24.6,7.3,11.2,52.8,보통,초미세먼지,0.19681035209971062,0.15299330592734373,0.003525330897245366,0.15617242251965274
111000047,은평구청(00008),은평구,562361,14.1111111111111,7.05555555555555,0.0889,37.601197,126.930393,16.0148,30.9885,0.0317,0.0146,0.0029,0.451,52.5,51.0,51.4,24.3,7.3,11.3,52.5,보통,초미세먼지,0.19436255297682412,0.16793271835412507,0.004434682967284778,0.16267950801663342
111000049,녹번초등학교(00021),은평구,131714,13.0,6.5,0.0815,37.60283911,126.9261578,15.9722,31.1147,0.0315,0.0146,0.0029,0.448,52.4,51.1,51.3,24.3,7.2,11.2,52.4,보통,초미세먼지,0.14653485156476734,0.10600598105085468,0.0008771480498950601,0.1108418218777208
111000050,역촌역.역촌오거리(00017),은평구,468152,15.4285714285714,7.71428571428571,0.0741,37.60695708,126.9224758,15.9132,31.2138,0.0314,0.0146,0.0029,0.4459,52.3,51.2,51.2,24.3,7.2,11.1,52.3,보통,초미세먼지,0.19250597757740837,0.1582298658370121,0.003363702084110441,0.15386431595003294
111000051,삼성타운(00018),은평구,136765,14.8333333333333,7.41666666666666,0.0815,37.60870329,126.920971,15.9759,31.2268,0.0314,0.0146,0.0029,0.4448,52.4,51.2,51.2,24.4,7.2,11.1,52.4,보통,초미세먼지,0.16223603318925822,0.11580775348759112,0.0010392291905292569,0.12051657316044327
111000052,구산역1번출구.예일여고(00032),은평구,185130,13.8,6.9,0.1185,37.61085228,126.91818,16.1753,31.2328,0.0316,0.0149,0.0029,0.4424,52.9,51.2,51.3,24.8,7.2,11.1,52.9,보통,초미세먼지,0.1700248333308978,0.12783354629264293,0.0019036223536106993,0.13502979999707732
111000053,역촌중앙시장(00074),은평구,162083,17.5,8.75,0.1704,37.61281575,126.914715,16.434,31.2463,0.0318,0.0152,0.0029,0.4391,53.6,51.2,51.5,25.3,7.2,11.0,53.6,보통,초미세먼지,0.21621018529672012,0.15899120387100601,0.003038143457725066,0.17195222235606414
111000054,구산사거리(00075),은평구,106058,17.5,8.75,0.2,37.613613,126.912487,16.5855,31.2602,0.0319,0.0153,0.0029,0.4371,54.0,51.3,51.6,25.6,7.1,10.9,54.0,보통,초미세먼지,0.2213903910462703,0.1608355865694054,0.002333727649645935,0.17816846925552438
111000055,선진운수종점(00076),은평구,206081,17.0,8.5,0.2222,37.614342,126.910458,16.7125,31.2768,0.032,0.0155,0.0029,0.4353,54.3,51.3,51.7,25.8,7.1,10.9,54.3,보통,초미세먼지,0.23301563445178952,0.17757900723323988,0.004894553218130492,0.19461876134214745
111000056,선정중고등학교(00066),은평구,46082,16.0,8.0,0.2444,37.615836,126.908392,16.8363,31.2983,0.0321,0.0156,0.0029,0.4334,54.6,51.3,51.8,26.0,7.1,10.8,54.6,보통,초미세먼지,0.21867767287544426,0.15912762042427742,0.001133105031117935,0.1824132074505331
111000057,서울경찰청86.87기동대.우남아파트(00067),은평구,31212,16.0,8.0,0.2667,37.618049,126.906434,16.9525,31.3219,0.0322,0.0158,0.0028,0.4315,54.9,51.3,51.9,26.3,7.1,10.8,54.9,보통,초미세먼지,0.2248385914290354,0.16392455381021973,0.0008372381461801994,0.18980630971484247
111000058,서울경찰청86.87기동대.우남아파트(00013),은평구,121960,16.0,8.0,0.2741,37.61852843,126.9058308,16.9847,31.3288,0.0322,0.0158,0.0028,0.431,55.0,51.3,51.9,26.3,7.1,10.8,55.0,보통,초미세먼지,0.2349147460953991,0.17755730432828384,0.003362358743254976,0.201897695314479
111000059,선정중고등학교(00015),은평구,162057,16.0,8.0,0.2444,37.615714,126.90808,16.8516,31.3009,0.0321,0.0156,0.0029,0.4332,54.6,51.3,51.8,26.1,7.1,10.8,54.6,보통,초미세먼지,0.22839936385199658,0.17371015688910596,0.003984801050906627,0.19407923662239593
111000060,선진운수종점(00001),은평구,881984,14.8333333333333,7.41666666666666,0.2148,37.613895,126.910862,16.6866,31.2723,0.032,0.0155,0.0029,0.4357,54.2,51.3,51.7,25.8,7.1,10.9,54.2,보통,초미세먼지,0.2691490167831347,0.24951056221173903,0.017668610079674123,0.248812153473095
111000061,구산사거리(00002),은평구,139459,17.5,8.75,0.2,37.61324062,126.9125387,16.5806,31.2586,0.0319,0.0153,0.0029,0.4372,54.0,51.3,51.6,25.5,7.2,10.9,54.0,보통,초미세먼지,0.22419025481266672,0.16503538221900005,0.003068691888324996,0.18152830577520007
111000062,역촌중앙시장(00003),은평구,277569,17.5,8.75,0.1704,37.61252103,126.9146767,16.4356,31.2453,0.0318,0.0152,0.0029,0.4392,53.6,51.2,51.5,25.3,7.2,11.0,53.6,보통,초미세먼지,0.22589088548312342,0.173512254150611,0.005202855582740255,0.18356906257974812
111000063,구산역2번출구.예일여고(00004),은평구,461382,13.8,6.9,0.1259,37.6107738,126.9177586,16.209,31.2318,0.0316,0.0149,0.0029,0.442,53.0,51.2,51.4,24.8,7.2,11.1,53.0,보통,초미세먼지,0.1956509993179286,0.16479131379170767,0.005040731684765912,0.16578119918151432
111000064,하나은행역촌동지점(00005),은평구,195372,13.8,6.9,0.0963,37.60926765,126.9200382,16.0419,31.2271,0.0315,0.0147,0.0029,0.4441,52.6,51.2,51.2,24.5,7.2,11.1,52.6,보통,초미세먼지,0.16347596922145854,0.12245469457292846,0.0016322613110061836,0.12717116306575021
111000065,역촌역.역촌오거리(00006),은평구,315731,15.3333333333333,7.66666666666666,0.0741,37.60657407,126.9224015,15.9387,31.2064,0.0314,0.0146,0.0029,0.4458,52.3,51.2,51.2,24.3,7.2,11.1,52.3,보통,초미세먼지,0.17893552264202794,0.13858846914822726,0.0022545440641105747,0.13805596050376698
111000066,녹번초등학교(00007),은평구,148106,13.0,6.5,0.0815,37.60366617,126.925031,15.9568,31.1454,0.0315,0.0146,0.0029,0.4473,52.4,51.1,51.2,24.3,7.2,11.2,52.4,보통,초미세먼지,0.14790892320510055,0.10806708851135452,0.0009863104079882,0.11249070784612068
111000067,응암초등학교(00038),은평구,168916,16.1666666666666,8.08333333333333,0.363,37.58707937,126.921124,17.4875,30.9974,0.033,0.0164,0.0029,0.4333,56.2,51.0,52.5,27.4,7.3,10.8,56.2,보통,초미세먼지,0.26986938637718555,0.21096148697318567,0.006231495392674622,0.24300993031928936
111000068,은평문화예술정보학교(00011),은평구,161231,16.4285714285714,8.21428571428571,0.3556,37.588893,126.918898,17.4272,31.0522,0.0329,0.0164,0.0029,0.4328,56.1,51.1,52.4,27.3,7.3,10.8,56.1,보통,초미세먼지,0.2689385893936664,0.20908248726510278,0.005920992501311944,0.24058345012954258
111000069,응암오거리(00072),은평구,352783,14.6666666666666,7.33333333333333,0.3407,37.59073618,126.9165522,17.3748,31.1099,0.0328,0.0163,0.0029,0.4322,55.9,51.1,52.3,27.2,7.3,10.8,55.9,보통,초미세먼지,0.2653747675430546,0.21991400316643378,0.011084135551162652,0.24511638771833222
111000070,신사초등학교(00041),은평구,376535,15.25,7.625,0.3333,37.59313992,126.9135452,17.3218,31.1784,0.0327,0.0163,0.0029,0.4313,55.8,51.2,52.2,27.1,7.2,10.8,55.8,보통,초미세먼지,0.26975777198793344,0.22359499131523347,0.012033518625955184,0.24745932638552015
111000071,신사동고개사거리(00042),은평구,32320,17.0,8.5,0.3259,37.596033,126.909871,17.2928,31.2527,0.0326,0.0162,0.0029,0.43,55.7,51.3,52.2,27.1,7.2,10.7,55.7,보통,초미세먼지,0.2530178901094943,0.18684164997905628,0.0011258431135393392,0.21862146813139327
111000072,신사동고개사거리(00008),은평구,241644,14.0,7.0,0.3333,37.59560713,126.9099683,17.3115,31.2526,0.0326,0.0163,0.0029,0.4298,55.8,51.3,52.2,27.1,7.2,10.7,55.8,보통,초미세먼지,0.24803376651964468,0.20038398311280037,0.007089596059653418,0.22764051982357364
111000073,신사초등학교(00009),은평구,76687,14.0,7.0,0.3333,37.59335837,126.9128485,17.3327,31.1953,0.0327,0.0163,0.0029,0.4307,55.8,51.2,52.2,27.1,7.2,10.8,55.8,보통,초미세먼지,0.2342061228169575,0.1796425175587696,0.0022499207637129066,0.21104734738034903
111000074,응암오거리(00012),은평구,343039,14.1428571428571,7.07142857142857,0.3481,37.59073228,126.9161468,17.387,31.1223,0.0328,0.0163,0.0029,0.4317,56.0,51.1,52.3,27.2,7.3,10.8,56.0,보통,초미세먼지,0.2626620259043459,0.21829198065546063,0.01061899547943316,0.24448014537092944
111000075,은평문화예술정보학교(00013),은평구,237831,16.1666666666666,8.08333333333333,0.3556,37.588822,126.918622,17.4388,31.0626,0.0329,0.0164,0.0029,0.4324,56.1,51.1,52.4,27.3,7.3,10.8,56.1,보통,초미세먼지,0.27317710191034134,0.21740454175440085,0.008594786815338897,0.24697918895907628
111000076,응암초등학교(00014),은평구,136259,16.1666666666666,8.08333333333333,0.363,37.587477,126.920307,17.4817,31.0216,0.033,0.0164,0.0029,0.4328,56.2,51.0,52.5,27.4,7.3,10.8,56.2,보통,초미세먼지,0.26713188896635326,0.2068552408569373,0.005026743059925947,0.23972493342629064
111000077,대림시장(00011),은평구,314774,16.4,8.2,0.3778,37.5878269,126.9165436,17.5537,31.1461,0.0329,0.0166,0.0029,0.4289,56.4,51.1,52.4,27.6,7.3,10.7,56.4,보통,초미세먼지,0.28897875819253477,0.23491258173324653,0.012260771615439776,0.2647745098310417
111000078,대림시장(00009),은평구,542378,16.4,8.2,0.363,37.58868474,126.9170369,17.4889,31.1174,0.0329,0.0165,0.0029,0.4305,56.2,51.1,52.4,27.4,7.3,10.8,56.2,보통,초미세먼지,0.3031195618454299,0.2590867501755522,0.02029770419628244,0.2817434742145159
111000079,응암역.신사오거리(00013),은평구,277030,17.8333333333333,8.91666666666666,0.2667,37.59793582,126.9152248,16.9572,31.1365,0.0324,0.0158,0.0029,0.4365,54.9,51.1,52.0,26.3,7.3,10.9,54.9,보통,초미세먼지,0.2607222466155144,0.20400003658993843,0.008282601292866842,0.22370002927195076
111000080,신흥시장(00014),은평구,154759,17.8333333333333,8.91666666666666,0.3037,37.59540149,126.914564,17.1461,31.1454,0.0326,0.016,0.0029,0.4341,55.4,51.1,52.1,26.7,7.3,10.9,55.4,보통,초미세먼지,0.2628184677499206,0.1997369608841403,0.005269594832568671,0.22621549463323817
111000081,새절역.숭실고입구(00017),은평구,349255,13.3333333333333,6.66666666666666,0.363,37.59069601,126.913395,17.4711,31.2031,0.0328,0.0165,0.0029,0.4288,56.2,51.2,52.3,27.4,7.2,10.7,56.2,보통,초미세먼지,0.2613753266049015,0.2194703973147596,0.010626307388646896,0.24698372525921516
111000082,와산교(00018),은평구,104902,13.625,6.8125,0.3926,37.58788955,126.9126986,17.6505,31.2615,0.0329,0.0167,0.0029,0.4251,56.6,51.3,52.4,27.9,7.2,10.6,56.6,보통,초미세먼지,0.25319935268058585,0.19909301050236022,0.0035277765949033547,0.2357142232167031
111000084,증산종합시장.증산중학교입구(00021),은평구,189626,13.625,6.8125,0.4889,37.580827,126.90615,18.1488,31.5766,0.0331,0.0175,0.0028,0.4108,57.9,51.6,52.5,29.2,7.0,10.3,57.9,보통,초미세먼지,0.2924001706783015,0.23863497823967444,0.007941147382232302,0.28275520481396177
111000085,증산종합시장.증산중학교입구(00007),은평구,272746,13.625,6.8125,0.4889,37.5805913,126.9063881,18.1557,31.5768,0.0331,0.0176,0.0028,0.4106,57.9,51.6,52.6,29.3,7.0,10.3,57.9,보통,초미세먼지,0.2993677667461698,0.24908637234147696,0.011422042251138194,0.2911163200954038
111000086,증산역.증산동주민센터(00008),은평구,624138,13.625,6.8125,0.4519,37.583681,126.9096815,17.9445,31.4268,0.033,0.0172,0.0028,0.4171,57.4,51.4,52.5,28.7,7.1,10.4,57.4,보통,초미세먼지,0.31647778452738035,0.2821588064207001,0.02415749490751604,0.31164834143285647
111000087,와산교(00010),은평구,136442,13.625,6.8125,0.3926,37.58809438,126.9130845,17.6288,31.2471,0.0329,0.0167,0.0029,0.4257,56.6,51.2,52.4,27.8,7.2,10.6,56.6,보통,초미세먼지,0.2558432167323252,0.2030588065799691,0.004588443443993475,0.23888686007879018
111000088,새절역.숭실고입구(00011),은평구,1162108,14.1,7.05,0.3481,37.591681,126.913892,17.3977,31.1796,0.0327,0.0164,0.0029,0.4303,56.0,51.2,52.3,27.3,7.2,10.8,56.0,보통,초미세먼지,0.3309639535923529,0.3210663007588997,0.035864797844292404,0.32665674431082353
111000089,신흥시장(00073),은평구,172438,17.8333333333333,8.91666666666666,0.2963,37.59540173,126.9148958,17.1332,31.1373,0.0325,0.016,0.0029,0.4345,55.3,51.1,52.1,26.7,7.3,10.9,55.3,보통,초미세먼지,0.2618312873238211,0.1997376717264725,0.005728361556266958,0.22503087812191874
111000090,응암역.신사오거리(00074),은평구,192287,17.8333333333333,8.91666666666666,0.2593,37.5981073,126.9156062,16.9286,31.1298,0.0324,0.0157,0.0029,0.437,54.8,51.1,52.0,26.2,7.3,10.9,54.8,보통,초미세먼지,0.2511494655582406,0.1911223464855091,0.00558927426813502,0.2122126920032221
111000091,역촌초등학교(00041),은평구,171191,20.25,10.125,0.2074,37.60218144,126.9160547,16.6484,31.1574,0.0321,0.0154,0.0029,0.4393,54.1,51.2,51.7,25.7,7.2,11.0,54.1,보통,초미세먼지,0.2522360158769132,0.18499754233388827,0.004520317223449858,0.2014332190522959
111000092,역말사거리(00023),은평구,308880,18.2,9.1,0.1778,37.60614947,126.9155586,16.4841,31.201,0.0319,0.0152,0.0029,0.44,53.7,51.2,51.6,25.4,7.2,11.0,53.7,보통,초미세먼지,0.23681802257466492,0.18317147830644173,0.006283148786760643,0.1931816270895979
111000093,구산역2번출구.예일여고(00007),은평구,179990,16.6,8.3,0.1407,37.60995121,126.9169034,16.2833,31.2268,0.0317,0.015,0.0029,0.4414,53.2,51.2,51.4,25.0,7.2,11.0,53.2,보통,초미세먼지,0.2003347097334668,0.14785391645205193,0.002643717170403063,0.15740165168016015
111000094,구산역1번출구(00004),은평구,419342,15.8571428571428,7.92857142857142,0.1333,37.61165831,126.9175369,16.2241,31.2364,0.0316,0.0149,0.0029,0.4417,53.1,51.2,51.4,24.9,7.2,11.0,53.1,보통,초미세먼지,0.2117389578708921,0.17201319871110013,0.005574048353540794,0.17480103515935633
111000095,대조동주민센터(00005),은평구,218451,15.625,7.8125,0.1259,37.61407259,126.9179364,16.2192,31.2453,0.0316,0.0149,0.0029,0.4414,53.0,51.2,51.4,24.8,7.1,11.0,53.0,보통,초미세먼지,0.1904954601733586,0.1433705050748527,0.002702264838253895,0.15046955220803032
111000096,연신내역.로데오거리(00006),은평구,471648,15.625,7.8125,0.1259,37.61782072,126.9199962,16.2062,31.2493,0.0316,0.0149,0.0029,0.4412,53.0,51.2,51.3,24.8,7.1,11.0,53.0,보통,초미세먼지,0.21171988776715145,0.17520714646554195,0.005834341826921246,0.17593886532058173
111000097,연서시장(00016),은평구,1109874,12.4,6.2,0.1111,37.61924256,126.9225911,16.1361,31.2479,0.0316,0.0148,0.0029,0.4419,52.8,51.2,51.3,24.7,7.1,11.0,52.8,보통,초미세먼지,0.23340638719218595,0.23488735856605666,0.009613721738254274,0.21808766463062312
111000098,종로약국(00017),은평구,142477,12.4,6.2,0.1111,37.62037654,126.9246381,16.1145,31.2442,0.0315,0.0148,0.0029,0.4421,52.8,51.2,51.3,24.6,7.1,11.1,52.8,보통,초미세먼지,0.1523136112866562,0.11324819470776207,0.0012341348946828686,0.12077633354398744
111000099,불광지구대(00049),은평구,118216,11.5,5.75,0.1185,37.62177458,126.9267891,16.1417,31.2354,0.0316,0.0148,0.0029,0.4419,52.9,51.2,51.3,24.6,7.1,11.0,52.9,보통,초미세먼지,0.14524905064780494,0.10791987226800367,0.0010129756574409083,0.11679886077736593
111000100,북한산대창센시티아파트(00050),은평구,84457,11.5,5.75,0.1481,37.62480706,126.9288095,16.3373,31.2151,0.0318,0.015,0.0029,0.4396,53.3,51.2,51.5,25.0,7.1,11.0,53.3,보통,초미세먼지,0.1522957204739571,0.11256395108130601,0.000904624639436357,0.12525486456874851
111000101,은평경찰서(00051),은평구,127224,11.3333333333333,5.66666666666666,0.1852,37.62763236,126.9294752,16.5384,31.2053,0.032,0.0152,0.0029,0.437,53.8,51.2,51.6,25.3,7.1,10.9,53.8,보통,초미세먼지,0.16683748630764628,0.12821919242443247,0.0016786944039356502,0.14353831690250896
111000102,폭포동(00054),은평구,56428,11.6666666666666,5.83333333333333,0.2222,37.630715,126.931032,16.7307,31.1967,0.0322,0.0154,0.0028,0.4343,54.3,51.2,51.8,25.6,7.1,10.9,54.3,보통,초미세먼지,0.17602641553255316,0.13209517885438535,0.0009197454070499553,0.15289836530573048
111000104,신도중학교(00010),은평구,166699,11.6666666666666,5.83333333333333,0.2519,37.63334827,126.9315291,16.8781,31.1979,0.0323,0.0155,0.0028,0.4319,54.7,51.2,51.9,25.8,7.1,10.8,54.7,보통,초미세먼지,0.19514650765965688,0.1548493911191149,0.003079382426415908,0.17584247585825494
111000107,은평노인종합복지관.신도중학교(00055),은평구,49723,11.6666666666666,5.83333333333333,0.2444,37.632495,126.931533,16.8324,31.1963,0.0323,0.0155,0.0028,0.4327,54.6,51.2,51.9,25.8,7.1,10.8,54.6,보통,초미세먼지,0.1828717713081626,0.13791876807335496,0.0008915033487314717,0.1611127922364618
111000109,폭포동.은평노인종합복지관(00011),은평구,195210,11.6666666666666,5.83333333333333,0.2296,37.63138267,126.9310069,16.7703,31.1975,0.0322,0.0154,0.0028,0.4337,54.4,51.2,51.8,25.7,7.1,10.8,54.4,보통,초미세먼지,0.19012905611715544,0.15176765824980726,0.003287876307398737,0.16982153400725325
111000110,은평경찰서(00012),은평구,331248,11.3333333333333,5.66666666666666,0.1926,37.628117,126.929277,16.5734,31.2058,0.032,0.0152,0.0029,0.4365,53.9,51.2,51.7,25.4,7.1,10.9,53.9,보통,초미세먼지,0.18640908626014877,0.15609511087170475,0.004545578903913348,0.16702423684551193
111000111,연신초등학교(00013),은평구,562115,11.5,5.75,0.163,37.62562342,126.9287702,16.4006,31.2126,0.0318,0.015,0.0029,0.4388,53.5,51.2,51.5,25.1,7.1,11.0,53.5,보통,초미세먼지,0.19727403060856166,0.17706845332024987,0.006622936963383087,0.179228836730274
111000112,불광지구대(00014),은평구,474659,11.5,5.75,0.1185,37.6218555,126.9265058,16.1569,31.2353,0.0316,0.0148,0.0029,0.4417,52.9,51.2,51.3,24.7,7.1,11.0,52.9,보통,초미세먼지,0.17512815128807438,0.15273852322840784,0.004067283722890676,0.15265378154568926
111000113,새장골유래비(00015),은평구,172889,12.4,6.2,0.1111,37.62051965,126.9243797,16.1358,31.2435,0.0316,0.0148,0.0029,0.4419,52.8,51.2,51.3,24.6,7.1,11.0,52.8,보통,초미세먼지,0.1548629198960885,0.1170721576219105,0.001497563450990872,0.12383550387530619
111000114,연서시장(00016),은평구,487424,12.4,6.2,0.1185,37.61959665,126.9225341,16.1609,31.2468,0.0316,0.0148,0.0029,0.4416,52.9,51.2,51.3,24.7,7.1,11.0,52.9,보통,초미세먼지,0.18369818694503226,0.15884357671384466,0.004503534591779468,0.15843782433403872
111000115,연신내역.로데오거리(00006),은평구,1224647,16.4285714285714,8.21428571428571,0.1333,37.61801332,126.919655,16.2355,31.2492,0.0316,0.0149,0.0029,0.4409,53.1,51.2,51.4,24.9,7.1,11.0,53.1,보통,초미세먼지,0.2840061556000096,0.27612828101906195,0.01686507023406055,0.25866452957715436
111000116,은평연세병원(00007),은평구,219847,15.75,7.875,0.1333,37.61474,126.917738,16.2475,31.2468,0.0317,0.0149,0.0029,0.441,53.1,51.2,51.4,24.9,7.1,11.0,53.1,보통,초미세먼지,0.194123283384924,0.14639325841071926,0.002902542133125519,0.1541979400619088
111000117,구산역4번출구(00008),은평구,111955,17.6,8.8,0.1333,37.611892,126.917187,16.2513,31.2375,0.0317,0.0149,0.0029,0.4414,53.1,51.2,51.4,24.9,7.2,11.0,53.1,보통,초미세먼지,0.20049582258582488,0.1420770672120706,0.0016517092195496102,0.15259498710298988
111000118,구산역3번출구.예일여고(00009),은평구,371299,18.5,9.25,0.1407,37.610497,126.916776,16.2872,31.2303,0.0317,0.015,0.0029,0.4412,53.2,51.2,51.4,25.0,7.2,11.0,53.2,보통,초미세먼지,0.23220466284721186,0.18140884612266955,0.00607790677815083,0.18614559541665426
111000119,역말사거리(00010),은평구,270572,18.2,9.1,0.1852,37.60621045,126.9151429,16.5108,31.2042,0.0319,0.0152,0.0029,0.4396,53.8,51.2,51.6,25.4,7.2,11.0,53.8,보통,초미세먼지,0.2360759616715528,0.1805769054702922,0.005733227485631544,0.19229115400586339
111000120,역촌초등학교(00011),은평구,116460,20.25,10.125,0.2074,37.60279293,126.9155726,16.6426,31.1691,0.0321,0.0154,0.0029,0.4391,54.1,51.2,51.7,25.7,7.2,11.0,54.1,보통,초미세먼지,0.24764814893285036,0.17811574191779403,0.0030751391360700642,0.19592777871942046
111000121,응암역2번출구(00012),은평구,73500,20.25,10.125,0.2296,37.60042148,126.9158607,16.7671,31.1428,0.0322,0.0155,0.0029,0.4384,54.4,51.1,51.8,25.9,7.2,11.0,54.4,보통,초미세먼지,0.2514544022609071,0.17938067746543468,0.0021487158440468934,0.20049528271308853
111000122,신사동고개.은평지역자활센터(00019),은평구,106761,14.6666666666666,7.33333333333333,0.3037,37.59841333,126.9102537,17.1539,31.2377,0.0325,0.0161,0.0029,0.4319,55.4,51.2,52.1,26.8,7.2,10.8,55.4,보통,초미세먼지,0.2324061106696754,0.1778684252637724,0.002989735975070074,0.2055539994702772
111000123,서울기독대학교입구(00020),은평구,247060,13.75,6.875,0.2741,37.60143748,126.9103848,17.0006,31.2362,0.0323,0.0159,0.0029,0.4336,55.0,51.2,51.9,26.4,7.2,10.8,55.0,보통,초미세먼지,0.22665134701082656,0.182037205701425,0.005853448275942367,0.2032316164129919
111000124,시립서북병원세현교회앞(00045),은평구,131463,15.0,7.5,0.237,37.60614586,126.9106589,16.802,31.2463,0.0322,0.0156,0.0029,0.4354,54.5,51.2,51.8,26.0,7.2,10.9,54.5,보통,초미세먼지,0.21503232982085763,0.16264108732387902,0.002938662437825398,0.18303879578502918
111000125,구산중학교.구산교회(00046),은평구,73201,15.0,7.5,0.2222,37.608955,126.91102,16.7104,31.2536,0.0321,0.0155,0.0029,0.4362,54.3,51.3,51.7,25.8,7.2,10.9,54.3,보통,초미세먼지,0.20521020256016684,0.15087085939580583,0.0015340321215231907,0.17125224307220022
111000126,구산동주민센터(00047),은평구,27785,15.0,7.5,0.2074,37.61138,126.911363,16.6584,31.2601,0.032,0.0154,0.0029,0.4365,54.1,51.3,51.7,25.7,7.2,10.9,54.1,보통,초미세먼지,0.1964649008419189,0.14071586978139683,0.0005434562869826978,0.1607578810103027
111000127,구산동주민센터(00002),은평구,193727,15.0,7.5,0.2074,37.61220957,126.9112925,16.6589,31.2636,0.032,0.0154,0.0029,0.4363,54.1,51.3,51.7,25.7,7.2,10.9,54.1,보통,초미세먼지,0.21037511290513122,0.16158118787621528,0.003789172435065579,0.17745013548615748
111000128,구산중학교.구산교회(00003),은평구,421663,14.0,7.0,0.2222,37.6088024,126.9108336,16.7249,31.2548,0.0321,0.0155,0.0029,0.436,54.3,51.3,51.7,25.8,7.2,10.9,54.3,보통,초미세먼지,0.22608695658248243,0.1896859904292792,0.00824745036307306,0.20130434789897894
111000129,시립서북병원세현교회앞(00004),은평구,599696,14.0,7.0,0.237,37.60601686,126.9104597,16.8178,31.2482,0.0322,0.0156,0.0029,0.4352,54.5,51.2,51.8,26.0,7.2,10.9,54.5,보통,초미세먼지,0.24594897735429763,0.216516058624039,0.012511635735478402,0.22513877282515715
111000130,서울기독대학교입구(00005),은평구,535137,10.75,5.375,0.2741,37.60203208,126.9102267,16.982,31.2399,0.0323,0.0158,0.0029,0.4337,55.0,51.2,51.9,26.4,7.2,10.8,55.0,보통,초미세먼지,0.2257996166504236,0.2032596101608206,0.009912429093547222,0.21720953998050838
111000131,우남교통(00006),은평구,412214,10.75,5.375,0.2889,37.59976667,126.9101252,17.0923,31.2394,0.0324,0.016,0.0029,0.4326,55.2,51.2,52.0,26.6,7.2,10.8,55.2,보통,초미세먼지,0.2204337759905571,0.1922478862080578,0.008048236589899338,0.21077053118866854
111000132,신사동고개.은평지역자활센터(00007),은평구,273094,11.0,5.5,0.3037,37.59860061,126.9100666,17.1526,31.2412,0.0325,0.016,0.0029,0.4318,55.4,51.2,52.1,26.7,7.2,10.8,55.4,보통,초미세먼지,0.2157935430443021,0.18044957382571242,0.005735795068253766,0.20395225165316255
111000133,갈현1동주민센터(00009),은평구,24364,15.0,7.5,0.2074,37.62396759,126.916924,16.6449,31.2605,0.032,0.0154,0.0028,0.4355,54.1,51.3,51.7,25.6,7.1,10.9,54.1,보통,초미세먼지,0.1961781329623691,0.14028571796207215,0.0004765437817544161,0.16041375955484297
111000134,한일탕(00008),은평구,59469,16.5,8.25,0.2148,37.626073,126.918368,16.6912,31.2563,0.0321,0.0154,0.0028,0.4348,54.2,51.3,51.7,25.7,7.1,10.9,54.2,보통,초미세먼지,0.21408997160365587,0.15442199444252078,0.00132518802743684,0.17440796592438707
111000135,한일탕(00006),은평구,19616,16.5,8.25,0.2148,37.626162,126.918707,16.6846,31.2547,0.0321,0.0154,0.0028,0.4349,54.2,51.3,51.7,25.6,7.1,10.9,54.2,보통,초미세먼지,0.21074926411938302,0.14941093321611154,0.0004371166212009795,0.17039911694325968
111000136,갈현1동주민센터(00006),은평구,48754,16.0,8.0,0.2,37.62324681,126.9170449,16.6079,31.2588,0.032,0.0153,0.0029,0.436,54.0,51.3,51.6,25.5,7.1,10.9,54.0,보통,초미세먼지,0.20408684045588135,0.146130260683822,0.0009808417094115116,0.16490420854705767
111000138,진관초교입구(00005),은평구,8153,12.6,6.3,0.3407,37.64690517,126.9258465,17.3782,31.2733,0.0327,0.016,0.0028,0.4222,55.9,51.3,52.3,26.7,7.0,10.6,55.9,보통,초미세먼지,0.21926367822663764,0.16624736919180835,0.00022006488280448095,0.20011641387196522
