표준버스정류장ID,역명,자치구,승차총승객수
103900263,서울숲역(00021),성동구,5258
111900022,역촌초등학교후문(00028),은평구,5253
115900053,롯데1차(00053),강서구,5252
117900021,빅마켓.청광아파트(00031),금천구,5246
116900009,작은굴다리(00012),구로구,5233
118000220,대방천사거리(00018),영등포구,5233
103900001,두산아파트111동(00008),성동구,5232
120000208,우리슈퍼(00013),관악구,5231
124000177,명일동신동아아파트(00099),강동구,5229
110900095,공릉1동삼익아파트(00023),노원구,5225
107000137,성북구립미술관.쌍다리앞(00029),성북구,5222
116900065,고척1동주민센터.한효아파트(00007),구로구,5219
115900063,까치산시장(00037),강서구,5198
103000505,행당중학교(00036),성동구,5196
107900039,종암아이파크2차정문(00006),성북구,5193
110000349,하계2동주민센터(00014),노원구,5183
120900194,갑을아파트(00026),관악구,5168
103000156,성동제일새마을금고(00031),성동구,5165
123000700,잠일고등학교(00039),송파구,5165
118000332,성락빌딩(00016),영등포구,5156
119900016,주택가(00006),동작구,5155
103900155,벽산아파트501동앞(00021),성동구,5153
117900195,금천문화원.국립전통예술중고(00014),금천구,5142
121900270,대우효령아파트(00011),서초구,5141
114000047,목동YMCA.서울에너지공사(00043),양천구,5131
116000618,초롱타운회전교차로(00034),구로구,5128
116900245,구388버스정류장(00014),구로구,5118
124000476,래미안힐스테이트고덕(00044),강동구,5111
108900075,삼양시장(00019),강북구,5109
120900034,낙성대역(00010),관악구,5104
103900131,e편한세상금호117동(00034),성동구,5097
111900030,시립은평병원.파크자이아파트(00019),은평구,5093
113900186,창전삼성아파트(00020),마포구,5092
103900203,마장2교사거리(00003),성동구,5080
123900024,송파파인타운2단지(00006),송파구,5078
116000164,제중병원(00009),구로구,5065
117900187,시흥5동성당(00010),금천구,5046
106000239,동서울교회(00007),중랑구,5042
106000190,신내6단지아파트.옹기테마공원(00005),중랑구,5022
124900134,삼익가든아파트(00064),강동구,4996
113900200,홍대후문(00025),마포구,4996
108000172,미아사거리역(00035),강북구,4972
112900214,인왕산현대아파트입구(00020),서대문구,4968
107900044,동덕여대후문(00006),성북구,4966
107000290,국민커뮤니티센터(00027),성북구,4966
110900011,대동아파트(00004),노원구,4963
106000324,해모로아파트앞(00048),중랑구,4959
101900027,아현1동경로당(00009),중구,4954
115900130,기업은행(00033),강서구,4934
116900038,우신중.고후문(00020),구로구,4926
115900017,정곡초교(00003),강서구,4926
110900061,순복음교회(00019),노원구,4912
103900286,한양대학교병원응급실(00017),성동구,4910
118000202,여의도수정아파트(00004),영등포구,4906
118000115,문래동국화아파트(00003),영등포구,4893
116900072,성화단지앞(00024),구로구,4884
117900011,대륭테크노타운(00028),금천구,4883
100900100,삼청파출소(00017),종로구,4880
109900024,삼거리슈퍼(00030),도봉구,4878
107000139,성북초교.성북선잠박물관(00010),성북구,4873
111900138,역촌유치원입구(00025),은평구,4868
110900028,벽산상가(00029),노원구,4867
116900162,남부주유소(00028),구로구,4862
124900120,고덕1동주민센터.두레근린공원(00065),강동구,4853
107900240,개운초등학교(00025),성북구,4840
108900083,중앙시장(00016),강북구,4831
120900165,건설환경종합연구소(00021),관악구,4830
115900239,미주아파트(00056),강서구,4817
119900160,신동아아파트(00019),동작구,4811
117900056,LG전자.W몰(00017),금천구,4811
107900043,장위천주교앞(00005),성북구,4806
115900226,은창아파트(00010),강서구,4802
115900256,마곡역2번출구(00019),강서구,4799
110000385,중계본동종점(00030),노원구,4793
113900198,KBS미디어센터(00037),마포구,4792
117900061,STXV타워(00015),금천구,4792
119900301,동작구민체육센터.기상청(00032),동작구,4791
114000285,중부운수앞(00068),양천구,4788
113000505,홍대입구역(가상)(00036),마포구,4788
107000262,교수단지(00024),성북구,4777
117000044,독산근린공원(00033),금천구,4772
118000313,도림초등학교(00060),영등포구,4768
103900261,현대그린아파트(00019),성동구,4745
110000073,영화교회(00040),노원구,4741
123000256,가락현대5차아파트(00052),송파구,4737
121900127,방배유스센터(00023),서초구,4734
122000362,개포동역1번출구(00061),강남구,4734
107900165,범양APT입구(00017),성북구,4709
112900004,궁동근린공원입구(00001),서대문구,4706
124000503,샘터근린공원(00012),강동구,4697
111900148,한솔아파트입구(00020),은평구,4697
115900034,거성빌라(00037),강서구,4690
119900195,남성초등학교.사당청소년센터(00013),동작구,4690
106000451,능말입구(00010),중랑구,4689
110900027,현대우성아파트(00030),노원구,4687
106900014,동구햇살아파트(00005),중랑구,4674
110900041,주공11단지성당(00025),노원구,4661
119900145,KT동작전화국(00023),동작구,4650
116900189,푸른수목원후문(00031),구로구,4650
107900231,쌍용APT(00026),성북구,4649
120900144,신라놀이터(00026),관악구,4616
111901135,성암문구사거리(00010),은평구,4609
104900068,대순진리회앞.구.새마을금고(00038),광진구,4608
106000279,한국아파트(00034),중랑구,4605
103900255,서울경찰청제6기동단(00010),성동구,4597
119900074,보라매공원(00033),동작구,4578
118900089,문래자이후문(00027),영등포구,4570
118000326,신길광장공원(00006),영등포구,4567
119900285,중앙대병원(00018),동작구,4559
105900009,경희맨션(00017),동대문구,4553
111900029,엔에스아파트(00021),은평구,4548
121900284,더케이호텔정문(00007),서초구,4534
119900154,자이아파트정문앞(00019),동작구,4513
118900207,남성아파트(00021),영등포구,4509
119900069,삼성래미안아파트(00002),동작구,4509
123000359,송파파인타운10단지.13단지(00057),송파구,4508
112900189,궁동근린공원회관(00002),서대문구,4505
103000188,제민약국(00003),성동구,4481
113000434,수색교(00063),마포구,4458
104900118,청구아파트앞(00018),광진구,4456
121900094,매헌시민의숲(00023),서초구,4456
117900020,문일고입구(00010),금천구,4455
121900086,반포센트럴푸르지오써밋아파트(00009),서초구,4453
106900028,서일대정문(00022),중랑구,4449
121000208,성촌마을입구(00047),서초구,4436
111901117,삼거리.명진아파트(00004),은평구,4430
100900108,황학정앞(00015),종로구,4424
107900124,고려대안암학사(00034),성북구,4405
104900132,용마사거리(00015),광진구,4395
121900020,헌인마을.서울농업기술센터(00003),서초구,4393
103900072,삼거리정자앞(00013),성동구,4392
